iShares MSCI Mexico ETF
Fund Holdings as of,"Dec 16, 2020"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"28,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","11,404,000.00","0.92","11,404,000.00","11,404,000.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","USD","-"
"LACOMERUBC","LA COMER UBC","Consumer Staples","Equity","11,113,009.15","0.90","11,113,009.15","5,196,855.00","-","MX01LA050010","BZ8W8S6","2.14","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"TERRA13","TERRAFINA DE CV REIT SA","Real Estate","Equity","11,036,530.84","0.89","11,036,530.84","7,569,600.00","-","MXCFTE0B0005","B87Y2V5","1.46","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"VESTA*","CORPORACION INMOBILIARIA VESTA","Real Estate","Equity","10,977,113.84","0.89","10,977,113.84","5,744,349.00","-","MX01VE0M0003","B8F6ZF8","1.91","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT SA","Real Estate","Equity","10,895,644.12","0.88","10,895,644.12","4,906,666.00","-","MXCFFI170008","BN56JP1","2.22","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"Q*","QUALITAS CONTROLADORA","Financials","Equity","10,849,953.83","0.88","10,849,953.83","2,068,700.00","-","MX01Q0000008","BYMXF65","5.24","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"MEGACPO","MEGACABLE HOLDINGS CPO","Communication","Equity","10,460,970.50","0.85","10,460,970.50","2,860,500.00","-","MX01ME090003","B292SM8","3.66","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"FIBRAMQ12","MACQUARIE MEXICO REAL ESTATE MANAG","Real Estate","Equity","10,347,923.99","0.84","10,347,923.99","7,755,600.00","-","MXCFFI0U0002","B80RZK1","1.33","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"BOLSAA","BOLSA MEXICANA DE VALORES","Financials","Equity","10,212,078.76","0.83","10,212,078.76","4,308,187.00","-","MX01BM1B0000","B39VVF6","2.37","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"RA","REGIONAL SAB DE CV","Financials","Equity","10,145,071.81","0.82","10,145,071.81","2,176,300.00","-","MX01R0000006","BG1Z6X0","4.66","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"GCC*","GRUPO CEMENTOS","Materials","Equity","9,970,957.35","0.81","9,970,957.35","1,680,100.00","S29466638","MX01GC2M0006","2946663","5.93","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"BBAJIOO","BANCO DEL BAJIO INSTITUCION DE BAN","Financials","Equity","9,649,220.70","0.78","9,649,220.70","7,261,930.00","-","MX41BB000000","BYSX0F3","1.33","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"VOLARA","CONTROLADORA VUELA COMPANIA DE AVI","Industrials","Equity","8,218,603.77","0.66","8,218,603.77","6,959,400.00","-","MX01VO000009","BDZDPH6","1.18","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"LABB","GENOMMA LAB INTERNATIONAL","Health Care","Equity","7,986,356.92","0.65","7,986,356.92","8,465,093.00","-","MX01LA010006","B3B1C73","0.94","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"ALSEA*","ALSEA DE CV","Consumer Discretionary","Equity","7,191,489.09","0.58","7,191,489.09","5,463,766.00","S25630179","MXP001391012","2563017","1.32","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"GENTERA*","GENTERA SAB DE CV","Financials","Equity","6,599,533.76","0.53","6,599,533.76","13,067,306.00","-","MX01GE0E0004","BHWQZW1","0.51","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"CHDRAUIB","GRUPO COMERCIAL CHEDRAUI","Consumer Staples","Equity","5,600,901.46","0.45","5,600,901.46","3,919,600.00","-","MX01CH170002","B457NQ0","1.43","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"AXTELCPO","AXTEL CPO","Communication","Equity","5,307,547.62","0.43","5,307,547.62","13,975,200.00","-","MX01AX040009","B0T0DH8","0.38","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"HERDEZ*","GRUPO HERDEZ","Consumer Staples","Equity","5,212,768.33","0.42","5,212,768.33","2,610,144.00","S29629599","MX01HE010008","2962959","2.00","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"ALPEKA","ALPEK SA DE CV","Materials","Equity","4,762,905.89","0.39","4,762,905.89","5,435,200.00","-","MX01AL0C0004","B85H8C9","0.88","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"DANHOS13","FIBRA DANHOS REIT SA","Real Estate","Equity","4,598,176.64","0.37","4,598,176.64","3,827,100.00","-","MXCFDA020005","BFN0V08","1.20","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"AGUA*","GRUPO ROTOPLAS","Industrials","Equity","4,457,121.70","0.36","4,457,121.70","3,683,585.00","-","MX01AG050009","BTF8HD3","1.21","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"NMKA","CONTROLADORA NEMAK S.A.B. DE C.V.","Consumer Discretionary","Equity","3,465,791.83","0.28","3,465,791.83","26,604,951.00","-","MX01NM010000","BNC5F75","0.13","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"NEMAKA","NEMAK","Consumer Discretionary","Equity","2,973,788.69","0.24","2,973,788.69","10,286,500.00","-","MX01NE000001","BYQ32R1","0.29","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"MXN","MXN CASH","Cash and/or Derivatives","Cash","997,816.24","0.08","997,816.24","19,915,165.00","-","-","-","5.01","Mexico","-","USD","19.96","MXN","-"
"SALFT","CASH COLLATERAL MXN SALFT","Cash and/or Derivatives","Cash Collateral and Margins","170,351.35","0.01","170,351.35","3,400,000.00","-","-","-","5.01","Mexico","-","USD","19.96","MXN","Dec 22, 2017"
"ISH1","MEXICAN BOLSA INDEX FUTURE MAR 21","Cash and/or Derivatives","Futures","0.00","0.00","1,879,784.56","85.00","-","-","-","2,211.51","-","Mercado Mexicano De Derivados","USD","19.96","MXN","-"
"MXN","MXN/USD","Cash and/or Derivatives","FX","-3,605.49","0.00","-3,605.49","19,760,321.00","-","-","-","1.00","United States","-","USD","19.96","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-10,083,806.48","-0.82","-10,083,806.48","-10,083,806.00","-","-","-","100.00","United States","-","USD","1.00","USD","-"
 
