iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 18, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"PETR4","PETROLEO BRASILEIRO PREF SA","Energy","Equity","94,891,857.20","0.34","94,891,857.20","17,198,727.00","S26845321","BRPETRACNPR6","2684532","5.52","Brazil","XBSP","USD","5.09","BRL","-"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","94,152,699.22","0.34","94,152,699.22","2,968,234.00","S62616743","INE030A01027","6261674","31.72","India","National Stock Exchange Of India","USD","73.56","INR","-"
"005380","HYUNDAI MOTOR","Consumer Discretionary","Equity","93,909,589.85","0.34","93,909,589.85","546,365.00","S64510555","KR7005380001","6451055","171.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"EDU","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","93,150,735.48","0.34","93,150,735.48","545,028.00","647581107","US6475811070","B1CN1G6","170.91","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"3988","BANK OF CHINA LTD H","Financials","Equity","93,107,160.64","0.34","93,107,160.64","278,678,000.00","-","CNE1000001Z5","B154564","0.33","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","87,201,763.73","0.31","87,201,763.73","3,239,157.00","-","SA0007879121","B1324D0","26.92","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","86,502,474.00","0.31","86,502,474.00","7,330,401.00","-","BRB3SAACNOR6","BG36ZK1","11.80","Brazil","XBSP","USD","5.09","BRL","-"
"1120","AL RAJHI BANK","Financials","Equity","86,383,939.55","0.31","86,383,939.55","4,379,549.00","-","SA0007879113","B12LZH9","19.72","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"AMXL","AMERICA MOVIL L","Communication","Equity","84,702,898.78","0.31","84,702,898.78","119,271,000.00","S26674705","MXP001691213","2667470","0.71","Mexico","Bolsa Mexicana De Valores","USD","19.97","MXN","-"
"3968","CHINA MERCHANTS BANK LTD H","Financials","Equity","84,601,906.89","0.30","84,601,906.89","13,894,967.00","-","CNE1000002M1","B1DYPZ5","6.09","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
