iShares MSCI India ETF
Fund Holdings as of,"Nov 16, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"91,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"RELIANCE","RELIANCE INDUSTRIES LTD","Energy","Equity","447,366,750.44","13.44","447,366,750.44","16,671,522.00","S60996261","INE002A01018","6099626","26.83","India","National Stock Exchange Of India","USD","74.62","-","INR"
"INFY","INFOSYS LTD","Information Technology","Equity","302,478,101.78","9.09","302,478,101.78","19,912,797.00","S62051222","INE009A01021","6205122","15.19","India","National Stock Exchange Of India","USD","74.62","-","INR"
"HDFC","HOUSING DEVELOPMENT FINANCE CORPOR","Financials","Equity","297,860,754.36","8.95","297,860,754.36","9,616,279.00","S61719001","INE001A01036","6171900","30.97","India","National Stock Exchange Of India","USD","74.62","-","INR"
"ICICIBANK","ICICI BANK LTD","Financials","Equity","194,543,569.55","5.84","194,543,569.55","29,813,832.00","-","INE090A01021","BSZ2BY7","6.53","India","National Stock Exchange Of India","USD","74.62","-","INR"
"TCS","TATA CONSULTANCY SERVICES LTD","Information Technology","Equity","188,351,800.15","5.66","188,351,800.15","5,263,108.00","-","INE467B01029","B01NPJ1","35.79","India","National Stock Exchange Of India","USD","74.62","-","INR"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","140,904,034.69","4.23","140,904,034.69","4,805,918.00","S62616743","INE030A01027","6261674","29.32","India","National Stock Exchange Of India","USD","74.62","-","INR"
"AXISBANK","AXIS BANK LTD","Financials","Equity","108,743,519.64","3.27","108,743,519.64","13,233,580.00","-","INE238A01034","BPFJHC7","8.22","India","National Stock Exchange Of India","USD","74.62","-","INR"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","70,605,550.04","2.12","70,605,550.04","6,343,660.00","S62948963","INE860A01027","6294896","11.13","India","National Stock Exchange Of India","USD","74.62","-","INR"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","64,848,222.86","1.95","64,848,222.86","706,164.00","S66337122","INE585B01010","6633712","91.83","India","National Stock Exchange Of India","USD","74.62","-","INR"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","61,670,154.50","1.85","61,670,154.50","1,051,859.00","-","INE296A01024","BD2N0P2","58.63","India","National Stock Exchange Of India","USD","74.62","-","INR"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","49,236,186.45","1.48","49,236,186.45","1,681,718.00","-","INE021A01026","BCRWL65","29.28","India","National Stock Exchange Of India","USD","74.62","-","INR"
"BHARTIARTL","BHARTI AIRTEL LTD","Communication","Equity","47,300,913.22","1.42","47,300,913.22","7,330,168.00","S64423270","INE397D01024","6442327","6.45","India","National Stock Exchange Of India","USD","74.62","-","INR"
"ULTRACEMCO","ULTRATECH CEMENT LTD","Materials","Equity","44,349,000.06","1.33","44,349,000.06","674,221.00","-","INE481G01011","B01GZF6","65.78","India","National Stock Exchange Of India","USD","74.62","-","INR"
"DRREDDY","DR REDDYS LABORATORIES LTD","Health Care","Equity","43,648,226.98","1.31","43,648,226.98","668,491.00","S64109598","INE089A01023","6410959","65.29","India","National Stock Exchange Of India","USD","74.62","-","INR"
"ITC","ITC LTD","Consumer Staples","Equity","43,575,594.31","1.31","43,575,594.31","17,240,201.00","-","INE154A01025","B0JGGP5","2.53","India","National Stock Exchange Of India","USD","74.62","-","INR"
"LT","LARSEN AND TOUBRO LTD","Industrials","Equity","39,593,120.99","1.19","39,593,120.99","2,789,218.00","-","INE018A01030","B0166K8","14.20","India","National Stock Exchange Of India","USD","74.62","-","INR"
"M&M","MAHINDRA AND MAHINDRA LTD","Consumer Discretionary","Equity","36,879,876.51","1.11","36,879,876.51","4,358,730.00","S61001863","INE101A01026","6100186","8.46","India","National Stock Exchange Of India","USD","74.62","-","INR"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","35,202,597.07","1.06","35,202,597.07","4,129,429.00","-","INE795G01014","BF0TRG6","8.52","India","National Stock Exchange Of India","USD","74.62","-","INR"
"SUNPHARMA","SUN PHARMACEUTICAL INDUSTRIES LTD","Health Care","Equity","33,798,795.27","1.02","33,798,795.27","4,906,579.00","S65824831","INE044A01036","6582483","6.89","India","National Stock Exchange Of India","USD","74.62","-","INR"
"SBIN","STATE BANK OF INDIA","Financials","Equity","32,094,545.82","0.96","32,094,545.82","10,428,107.00","-","INE062A01020","BSQCB24","3.08","India","National Stock Exchange Of India","USD","74.62","-","INR"
"TITAN","TITAN COMPANY LTD","Consumer Discretionary","Equity","31,307,485.73","0.94","31,307,485.73","1,815,423.00","S61393401","INE280A01028","6139340","17.25","India","National Stock Exchange Of India","USD","74.62","-","INR"
"WIPRO","WIPRO LTD","Information Technology","Equity","30,935,361.73","0.93","30,935,361.73","6,682,065.00","S62060512","INE075A01022","6206051","4.63","India","National Stock Exchange Of India","USD","74.62","-","INR"
"NESTLEIND","NESTLE INDIA LTD","Consumer Staples","Equity","30,514,358.66","0.92","30,514,358.66","135,223.00","S61286050","INE239A01016","6128605","225.66","India","National Stock Exchange Of India","USD","74.62","-","INR"
"TECHM","TECH MAHINDRA LTD","Information Technology","Equity","30,506,472.24","0.92","30,506,472.24","2,709,417.00","-","INE669C01036","BWFGD63","11.26","India","National Stock Exchange Of India","USD","74.62","-","INR"
"DMART","AVENUE SUPERMARTS LTD","Consumer Staples","Equity","28,899,197.10","0.87","28,899,197.10","908,277.00","-","INE192R01011","BYW1G33","31.82","India","National Stock Exchange Of India","USD","74.62","-","INR"
"POWERGRID","POWER GRID CORPORATION OF INDIA LT","Utilities","Equity","26,950,309.89","0.81","26,950,309.89","10,696,621.00","-","INE752E01010","B233HS6","2.52","India","National Stock Exchange Of India","USD","74.62","-","INR"
"EICHERMOT","EICHER MOTORS LTD","Consumer Discretionary","Equity","26,638,194.91","0.80","26,638,194.91","782,380.00","-","INE066A01021","BMW4CV8","34.05","India","National Stock Exchange Of India","USD","74.62","-","INR"
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","26,319,491.31","0.79","26,319,491.31","2,336,718.00","-","INE123W01016","BZ60N32","11.26","India","National Stock Exchange Of India","USD","74.62","-","INR"
