iShares MSCI Mexico ETF
Fund Holdings as of,"Nov 16, 2020"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"25,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"AMXL","AMERICA MOVIL L","Communication","Equity","167,205,804.58","16.49","167,205,804.58","237,503,718.00","S26674705","MXP001691213","2667470","0.70","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","100,316,158.11","9.89","100,316,158.11","36,492,433.00","-","MX01WA000038","BW1YVH8","2.75","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","92,697,207.07","9.14","92,697,207.07","13,452,610.00","S22420590","MXP320321310","2242059","6.89","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","81,332,430.99","8.02","81,332,430.99","16,256,461.00","S24210411","MXP370711014","2421041","5.00","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"CEMEXCPO","CEMEX CPO","Materials","Equity","50,677,281.58","5.00","50,677,281.58","113,252,829.00","S24064578","MXP225611567","2406457","0.45","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","46,646,528.50","4.60","46,646,528.50","14,503,786.00","S26436741","MXP370841019","2643674","3.22","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"TLEVISACPO","GRUPO TELEVISA","Communication","Equity","29,721,865.33","2.93","29,721,865.33","18,031,947.00","S23801087","MXP4987V1378","2380108","1.65","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","27,979,284.48","2.76","27,979,284.48","2,831,949.00","-","MX01GA000004","B0ZV104","9.88","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","26,858,910.78","2.65","26,858,910.78","12,518,204.00","S23924715","MXP495211262","2392471","2.15","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","24,038,816.12","2.37","24,038,816.12","1,575,245.00","S26393496","MXP001661018","2639349","15.26","Mexico","Bolsa Mexicana De Valores","USD","20.27","-","MXN"
