iShares MSCI India ETF
Fund Holdings as of,"Dec 14, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"98,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MOTHERSUMI","MOTHERSON SUMI SYSTEMS LTD","Consumer Discretionary","Equity","14,635,548.12","0.38","14,635,548.12","6,879,409.00","S67439901","INE775A01035","6743990","2.13","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PIIND","P.I. INDUSTRIES LTD","Materials","Equity","14,409,457.42","0.38","14,409,457.42","453,775.00","-","INE603J01030","B992PT3","31.75","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BIOCON","BIOCON LTD","Health Care","Equity","14,092,536.47","0.37","14,092,536.47","2,283,441.00","S67412510","INE376G01013","6741251","6.17","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ZEEL","ZEE ENTERTAINMENT ENTERPRISES LTD","Communication","Equity","13,760,795.88","0.36","13,760,795.88","4,699,529.00","S61885356","INE256A01028","6188535","2.93","India","National Stock Exchange Of India","USD","73.56","INR","-"
"YESBANK","YES BANK LTD","Financials","Equity","13,640,220.45","0.36","13,640,220.45","54,238,309.00","-","INE528G01035","BL6CR27","0.25","India","National Stock Exchange Of India","USD","73.56","INR","-"
"IOC","INDIAN OIL CORP LTD","Energy","Equity","13,400,810.06","0.35","13,400,810.06","10,247,371.00","S62537675","INE242A01010","6253767","1.31","India","National Stock Exchange Of India","USD","73.56","INR","-"
"HAVELLS","HAVELLS INDIA LTD","Industrials","Equity","13,389,693.36","0.35","13,389,693.36","1,191,099.00","-","INE176B01034","BQGZWP9","11.24","India","National Stock Exchange Of India","USD","73.56","INR","-"
"COALINDIA","COAL INDIA LTD","Energy","Equity","13,054,890.59","0.34","13,054,890.59","6,699,340.00","-","INE522F01014","B4Z9XF5","1.95","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ICICIPRULI","ICICI PRUDENTIAL LIFE INSURANCE CO","Financials","Equity","13,004,818.85","0.34","13,004,818.85","1,951,386.00","-","INE726G01019","BYXL8H0","6.66","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MCDOWELL.N","UNITED SPIRITS LTD","Consumer Staples","Equity","12,793,027.58","0.33","12,793,027.58","1,579,933.00","-","INE854D01024","BYWFSB7","8.10","India","National Stock Exchange Of India","USD","73.56","INR","-"
"AMBUJACEM","AMBUJA CEMENTS LTD","Materials","Equity","12,673,046.12","0.33","12,673,046.12","3,782,759.00","-","INE079A01024","B09QQ11","3.35","India","National Stock Exchange Of India","USD","73.56","INR","-"
"LTI","LARSEN & TOUBRO INFOTECH LTD","Information Technology","Equity","12,522,472.21","0.33","12,522,472.21","284,760.00","-","INE214T01019","BD6F8V6","43.98","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BERGEPAINT","BERGER PAINTS INDIA LTD","Materials","Equity","12,219,828.69","0.32","12,219,828.69","1,319,711.00","-","INE463A01038","BV8TBJ1","9.26","India","National Stock Exchange Of India","USD","73.56","INR","-"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","12,205,659.97","0.32","12,205,659.97","523,514.00","-","INE646L01027","BYYZ7D0","23.31","India","National Stock Exchange Of India","USD","73.56","INR","-"
"HINDPETRO","HINDUSTAN PETROLEUM CORP LTD","Energy","Equity","11,584,452.05","0.30","11,584,452.05","3,726,197.00","S61004768","INE094A01015","6100476","3.11","India","National Stock Exchange Of India","USD","73.56","INR","-"
"IGL","INDRAPRASTHA GAS LTD","Utilities","Equity","11,529,159.38","0.30","11,529,159.38","1,711,805.00","-","INE203G01027","BD9PXD0","6.74","India","National Stock Exchange Of India","USD","73.56","INR","-"
"HDFCAMC","HDFC ASSET MANAGEMENT COMPANY LTD","Financials","Equity","11,186,831.41","0.29","11,186,831.41","289,581.00","-","INE127D01025","BG0R3M5","38.63","India","National Stock Exchange Of India","USD","73.56","INR","-"
"IPCALAB","IPCA LABORATORIES LTD","Health Care","Equity","11,178,163.79","0.29","11,178,163.79","369,056.00","S64334733","INE571A01020","6433473","30.29","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MRF","MRF LTD","Consumer Discretionary","Equity","10,935,997.57","0.29","10,935,997.57","10,374.00","S62141288","INE883A01011","6214128","1,054.17","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","10,634,013.18","0.28","10,634,013.18","473,039.00","S63887889","INE787D01026","6388788","22.48","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MUTHOOTFIN","MUTHOOT FINANCE LTD","Financials","Equity","10,597,982.94","0.28","10,597,982.94","654,423.00","-","INE414G01012","B40MFF3","16.19","India","National Stock Exchange Of India","USD","73.56","INR","-"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","10,153,386.95","0.27","10,153,386.95","276,244.00","-","INE685A01028","B0XPSB8","36.76","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PAGEIND","PAGE INDUSTRIES LTD","Consumer Discretionary","Equity","9,907,640.11","0.26","9,907,640.11","30,367.00","-","INE761H01022","B1VJS64","326.26","India","National Stock Exchange Of India","USD","73.56","INR","-"
"DLF","DLF LTD","Real Estate","Equity","9,781,903.20","0.26","9,781,903.20","3,370,404.00","-","INE271C01023","B1YLCV0","2.90","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PEL","PIRAMAL ENTERPRISES LTD","Financials","Equity","9,477,040.19","0.25","9,477,040.19","490,074.00","-","INE140A01024","B058J56","19.34","India","National Stock Exchange Of India","USD","73.56","INR","-"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","9,374,813.32","0.25","9,374,813.32","985,474.00","-","INE849A01020","BDDRN32","9.51","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BHARATFORG","BHARAT FORGE LTD","Consumer Discretionary","Equity","9,316,217.71","0.24","9,316,217.71","1,266,422.00","-","INE465A01025","B0C1DM3","7.36","India","National Stock Exchange Of India","USD","73.56","INR","-"
"RECLTD","REC LTD","Financials","Equity","9,178,930.28","0.24","9,178,930.28","4,840,323.00","-","INE020B01018","B2Q7WL3","1.90","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ACC","ACC LTD","Materials","Equity","8,964,013.25","0.23","8,964,013.25","408,294.00","S61559159","INE012A01025","6155915","21.95","India","National Stock Exchange Of India","USD","73.56","INR","-"
"CONCOR","CONTAINER CORPORATION OF INDIA LTD","Industrials","Equity","8,201,140.96","0.21","8,201,140.96","1,493,308.00","-","INE111A01025","BG0ZVG9","5.49","India","National Stock Exchange Of India","USD","73.56","INR","-"
"SIEMENS","SIEMENS LTD","Industrials","Equity","8,144,240.45","0.21","8,144,240.45","387,912.00","-","INE003A01024","B15T569","21.00","India","National Stock Exchange Of India","USD","73.56","INR","-"
"INFRATEL","BHARTI INFRATEL LTD","Communication","Equity","6,072,023.08","0.16","6,072,023.08","1,813,165.00","-","INE121J01017","B92P9G4","3.35","India","National Stock Exchange Of India","USD","73.56","INR","-"
"INR","INR CASH","Cash and/or Derivatives","Cash","5,412,448.86","0.14","5,412,448.86","398,153,269.00","-","-","-","1.36","India","-","USD","73.56","INR","-"
"WFFUT","CASH COLLATERAL USD WFFUT","Cash and/or Derivatives","Cash Collateral and Margins","8,000.00","0.00","8,000.00","8,000.00","-","-","-","100.00","United States","-","USD","1.00","USD","Aug 23, 2017"
"INR","INR/USD","Cash and/or Derivatives","FX","358.63","0.00","358.63","20,992,009.00","-","-","-","1.00","United States","-","USD","73.56","USD","-"
"IICH1","MSCI INDIA FUTURE MAR 21","Cash and/or Derivatives","Futures","0.00","0.00","1,618,094.10","21.00","-","GB00H7QSZW74","-","770.52","India","IFLL","USD","1.00","USD","-"
"INR","INR/USD","Cash and/or Derivatives","FX","-5,649.69","0.00","-5,649.69","-418,255,037.00","-","-","-","1.00","United States","-","USD","73.58","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-29,891,967.77","-0.78","-29,891,967.77","-29,891,968.00","-","-","-","100.00","United States","-","USD","1.00","USD","-"
 
