iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 17, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","72,070,053.58","0.26","72,070,053.58","223,957.00","-","RU0007288411","B5B1TX2","321.80","Russian Federation","Standard-Classica-Forts","USD","72.87","RUB","Jan 01, 1970"
"035720","KAKAO CORP","Communication","Equity","70,251,916.59","0.25","70,251,916.59","208,157.00","S61940375","KR7035720002","6194037","337.49","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","70,005,513.98","0.25","70,005,513.98","974,366.00","-","INE296A01024","BD2N0P2","71.85","India","National Stock Exchange Of India","USD","73.58","INR","-"
"2303","UNITED MICRO ELECTRONICS CORP","Information Technology","Equity","67,380,618.72","0.24","67,380,618.72","41,149,000.00","S69166288","TW0002303005","6916628","1.64","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"AXISBANK","AXIS BANK LTD","Financials","Equity","66,970,070.79","0.24","66,970,070.79","8,139,784.00","-","INE238A01034","BPFJHC7","8.23","India","National Stock Exchange Of India","USD","73.58","INR","-"
"NBK","NATIONAL BANK OF KUWAIT","Financials","Equity","66,676,827.48","0.24","66,676,827.48","23,565,341.00","S68895267","KW0EQ0100010","6889526","2.83","Kuwait","Kuwait Stock Exchange","USD","0.30","KWD","-"
"005490","POSCO","Materials","Equity","63,120,636.58","0.23","63,120,636.58","257,511.00","S66932336","KR7005490008","6693233","245.12","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","62,131,414.31","0.22","62,131,414.31","21,079,000.00","S65318271","KYG3777B1032","6531827","2.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"7010","SAUDI TELECOM","Communication","Equity","61,405,313.89","0.22","61,405,313.89","2,165,201.00","-","SA0007879543","B12M7Q5","28.36","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"2308","DELTA ELECTRONICS INC","Information Technology","Equity","60,611,503.24","0.22","60,611,503.24","6,901,000.00","S62607346","TW0002308004","6260734","8.78","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","60,565,053.05","0.22","60,565,053.05","197,291,010.00","S67090993","ID1000118201","6709099","0.31","Indonesia","Indonesia Stock Exchange","USD","14,105.00","IDR","-"
"1180","NATIONAL COMMERCIAL BANK","Financials","Equity","59,017,652.30","0.21","59,017,652.30","5,259,370.00","-","SA13L050IE10","BSHYYN1","11.22","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"TCOM","TRIP COM GROUP ADR LTD","Consumer Discretionary","Equity","58,863,915.42","0.21","58,863,915.42","1,686,162.00","89677Q107","US89677Q1076","BK1K3N2","34.91","China","NASDAQ","USD","1.00","USD","-"
"FSR","FIRSTRAND LTD","Financials","Equity","57,862,309.27","0.21","57,862,309.27","16,563,509.00","S5202Z131","ZAE000066304","6606996","3.49","South Africa","Johannesburg Stock Exchange","USD","14.69","ZAR","-"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","57,556,603.29","0.21","57,556,603.29","26,093,000.00","-","CNE1000002L3","6718976","2.21","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"883","CNOOC LTD","Energy","Equity","57,456,845.80","0.21","57,456,845.80","62,912,000.00","-","HK0883013259","B00G0S5","0.91","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","57,051,792.66","0.20","57,051,792.66","1,378,510.00","-","KR7105560007","B3DF0Y6","41.39","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","56,803,500.94","0.20","56,803,500.94","9,974,000.00","-","KYG210961051","B01B1L9","5.70","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","56,291,970.03","0.20","56,291,970.03","39,784,100.00","S64204084","TH0646010R18","6420408","1.41","Thailand","Stock Exchange Of Thailand","USD","29.86","THB","-"
"PBBANK","PUBLIC BANK","Financials","Equity","54,656,895.53","0.20","54,656,895.53","10,256,430.00","-","MYL1295OO004","B012W42","5.33","Malaysia","Bursa Malaysia","USD","4.03","MYR","-"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","54,411,674.11","0.20","54,411,674.11","3,019,400.00","-","KYG8087W1015","B0MP1B0","18.02","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"KOTAKBANK","KOTAK MAHINDRA BANK LTD","Financials","Equity","53,741,932.46","0.19","53,741,932.46","2,011,990.00","S61356614","INE237A01028","6135661","26.71","India","National Stock Exchange Of India","USD","73.58","INR","-"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","53,464,589.42","0.19","53,464,589.42","9,227,456.00","S24210411","MXP370711014","2421041","5.79","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"1211","BYD LTD H","Consumer Discretionary","Equity","53,397,822.55","0.19","53,397,822.55","2,264,500.00","S65366510","CNE100000296","6536651","23.58","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","53,214,315.16","0.19","53,214,315.16","3,855,402.00","-","KYG040111059","B1YVKN8","13.80","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"000270","KIA MOTORS CORP","Consumer Discretionary","Equity","53,138,255.82","0.19","53,138,255.82","937,076.00","S64909286","KR7000270009","6490928","56.71","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","53,013,279.40","0.19","53,013,279.40","6,804,600.00","S22420590","MXP320321310","2242059","7.79","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"NVTK","PAO NOVATEK GDR","Energy","Equity","53,009,970.00","0.19","53,009,970.00","324,220.00","669888109","US6698881090","B0DK750","163.50","Russian Federation","London Stock Exchange","USD","1.00","USD","-"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","52,935,530.25","0.19","52,935,530.25","232,438.00","S64495443","KR7012330007","6449544","227.74","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","52,729,803.36","0.19","52,729,803.36","13,542,410.00","S62878418","TW0002412004","6287841","3.89","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"ABEV3","AMBEV SA","Consumer Staples","Equity","52,257,100.06","0.19","52,257,100.06","16,463,915.00","-","BRABEVACNOR1","BG7ZWY7","3.17","Brazil","XBSP","USD","5.06","BRL","-"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","51,937,127.14","0.19","51,937,127.14","496,707.00","S66337122","INE585B01010","6633712","104.56","India","National Stock Exchange Of India","USD","73.58","INR","-"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","51,837,826.68","0.19","51,837,826.68","2,543,400.00","-","KYG8586D1097","B1YBT08","20.38","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","51,564,166.96","0.19","51,564,166.96","10,631,800.00","-","BRMGLUACNOR2","B4975P9","4.85","Brazil","XBSP","USD","5.06","BRL","-"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","50,698,160.30","0.18","50,698,160.30","17,860,500.00","-","MX01WA000038","BW1YVH8","2.84","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","50,157,106.14","0.18","50,157,106.14","1,433,248.00","-","INE021A01026","BCRWL65","35.00","India","National Stock Exchange Of India","USD","73.58","INR","-"
"241","ALIBABA HEALTH INFORMATION TECH LT","Health Care","Equity","49,474,884.55","0.18","49,474,884.55","14,528,000.00","-","BMG0171K1018","BRXVS60","3.41","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"051900","LG HOUSEHOLD & HEALTH CARE LTD","Consumer Staples","Equity","48,528,500.48","0.17","48,528,500.48","32,874.00","S63444566","KR7051900009","6344456","1,476.20","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","47,575,422.48","0.17","47,575,422.48","11,443,888.00","S26436741","MXP370841019","2643674","4.16","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","47,274,236.03","0.17","47,274,236.03","3,955,827.00","S62948963","INE860A01027","6294896","11.95","India","National Stock Exchange Of India","USD","73.58","INR","-"
"036570","NCSOFT CORP","Communication","Equity","46,717,270.77","0.17","46,717,270.77","58,846.00","S62641899","KR7036570000","6264189","793.89","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"2331","LI NING LTD","Consumer Discretionary","Equity","46,505,998.30","0.17","46,505,998.30","7,703,500.00","-","KYG5496K1242","B01JCK9","6.04","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","46,156,375.76","0.17","46,156,375.76","11,395,333.00","S61937660","KYG2108Y1052","6193766","4.05","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
