iShares MSCI India ETF
Fund Holdings as of,"Nov 19, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"91,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"RELIANCE","RELIANCE INDUSTRIES LTD","Energy","Equity","441,898,937.62","13.29","441,898,937.62","16,633,218.00","S60996261","INE002A01018","6099626","26.57","India","National Stock Exchange Of India","USD","74.27","-","INR"
"HDFC","HOUSING DEVELOPMENT FINANCE CORPOR","Financials","Equity","300,291,433.63","9.03","300,291,433.63","9,594,186.00","S61719001","INE001A01036","6171900","31.30","India","National Stock Exchange Of India","USD","74.27","-","INR"
"INFY","INFOSYS LTD","Information Technology","Equity","293,377,996.46","8.83","293,377,996.46","19,867,047.00","S62051222","INE009A01021","6205122","14.77","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ICICIBANK","ICICI BANK LTD","Financials","Equity","191,740,651.32","5.77","191,740,651.32","29,745,333.00","-","INE090A01021","BSZ2BY7","6.45","India","National Stock Exchange Of India","USD","74.27","-","INR"
"TCS","TATA CONSULTANCY SERVICES LTD","Information Technology","Equity","186,433,303.53","5.61","186,433,303.53","5,251,015.00","-","INE467B01029","B01NPJ1","35.50","India","National Stock Exchange Of India","USD","74.27","-","INR"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","137,561,386.40","4.14","137,561,386.40","4,794,877.00","S62616743","INE030A01027","6261674","28.69","India","National Stock Exchange Of India","USD","74.27","-","INR"
"AXISBANK","AXIS BANK LTD","Financials","Equity","108,707,986.05","3.27","108,707,986.05","13,203,176.00","-","INE238A01034","BPFJHC7","8.23","India","National Stock Exchange Of India","USD","74.27","-","INR"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","68,561,536.78","2.06","68,561,536.78","6,329,085.00","S62948963","INE860A01027","6294896","10.83","India","National Stock Exchange Of India","USD","74.27","-","INR"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","66,055,437.04","1.99","66,055,437.04","704,542.00","S66337122","INE585B01010","6633712","93.76","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","64,101,872.96","1.93","64,101,872.96","1,049,442.00","-","INE296A01024","BD2N0P2","61.08","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","48,835,559.33","1.47","48,835,559.33","1,677,854.00","-","INE021A01026","BCRWL65","29.11","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BHARTIARTL","BHARTI AIRTEL LTD","Communication","Equity","46,137,866.78","1.39","46,137,866.78","7,313,327.00","S64423270","INE397D01024","6442327","6.31","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ITC","ITC LTD","Consumer Staples","Equity","43,519,109.91","1.31","43,519,109.91","17,201,513.00","-","INE154A01025","B0JGGP5","2.53","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ULTRACEMCO","ULTRATECH CEMENT LTD","Materials","Equity","43,274,899.91","1.30","43,274,899.91","672,672.00","-","INE481G01011","B01GZF6","64.33","India","National Stock Exchange Of India","USD","74.27","-","INR"
"LT","LARSEN AND TOUBRO LTD","Industrials","Equity","42,504,273.93","1.28","42,504,273.93","2,783,154.00","-","INE018A01030","B0166K8","15.27","India","National Stock Exchange Of India","USD","74.27","-","INR"
"DRREDDY","DR REDDYS LABORATORIES LTD","Health Care","Equity","42,275,805.22","1.27","42,275,805.22","666,955.00","S64109598","INE089A01023","6410959","63.39","India","National Stock Exchange Of India","USD","74.27","-","INR"
"M&M","MAHINDRA AND MAHINDRA LTD","Consumer Discretionary","Equity","41,220,372.63","1.24","41,220,372.63","4,349,250.00","S61001863","INE101A01026","6100186","9.48","India","National Stock Exchange Of India","USD","74.27","-","INR"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","35,844,205.77","1.08","35,844,205.77","4,120,655.00","-","INE795G01014","BF0TRG6","8.70","India","National Stock Exchange Of India","USD","74.27","-","INR"
"SBIN","STATE BANK OF INDIA","Financials","Equity","33,596,125.21","1.01","33,596,125.21","10,407,442.00","-","INE062A01020","BSQCB24","3.23","India","National Stock Exchange Of India","USD","74.27","-","INR"
"SUNPHARMA","SUN PHARMACEUTICAL INDUSTRIES LTD","Health Care","Equity","33,447,767.73","1.01","33,447,767.73","4,896,355.00","S65824831","INE044A01036","6582483","6.83","India","National Stock Exchange Of India","USD","74.27","-","INR"
"TITAN","TITAN COMPANY LTD","Consumer Discretionary","Equity","31,528,366.73","0.95","31,528,366.73","1,811,762.00","S61393401","INE280A01028","6139340","17.40","India","National Stock Exchange Of India","USD","74.27","-","INR"
"NESTLEIND","NESTLE INDIA LTD","Consumer Staples","Equity","30,763,287.82","0.93","30,763,287.82","134,922.00","S61286050","INE239A01016","6128605","228.01","India","National Stock Exchange Of India","USD","74.27","-","INR"
"WIPRO","WIPRO LTD","Information Technology","Equity","30,734,587.42","0.92","30,734,587.42","6,662,749.00","S62060512","INE075A01022","6206051","4.61","India","National Stock Exchange Of India","USD","74.27","-","INR"
"TECHM","TECH MAHINDRA LTD","Information Technology","Equity","29,958,213.53","0.90","29,958,213.53","2,703,848.00","-","INE669C01036","BWFGD63","11.08","India","National Stock Exchange Of India","USD","74.27","-","INR"
"DMART","AVENUE SUPERMARTS LTD","Consumer Staples","Equity","29,197,401.71","0.88","29,197,401.71","906,484.00","-","INE192R01011","BYW1G33","32.21","India","National Stock Exchange Of India","USD","74.27","-","INR"
"POWERGRID","POWER GRID CORPORATION OF INDIA LT","Utilities","Equity","27,284,070.72","0.82","27,284,070.72","10,676,438.00","-","INE752E01010","B233HS6","2.56","India","National Stock Exchange Of India","USD","74.27","-","INR"
"EICHERMOT","EICHER MOTORS LTD","Consumer Discretionary","Equity","26,797,571.53","0.81","26,797,571.53","780,110.00","-","INE066A01021","BMW4CV8","34.35","India","National Stock Exchange Of India","USD","74.27","-","INR"
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","26,591,290.48","0.80","26,591,290.48","2,332,371.00","-","INE123W01016","BZ60N32","11.40","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","23,457,980.88","0.71","23,457,980.88","222,694.00","-","INE918I01018","B2QKWK1","105.34","India","National Stock Exchange Of India","USD","74.27","-","INR"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","22,962,761.63","0.69","22,962,761.63","570,669.00","S63273270","INE158A01026","6327327","40.24","India","National Stock Exchange Of India","USD","74.27","-","INR"
"TATAMOTORS","TATA MOTORS LTD","Consumer Discretionary","Equity","22,401,036.22","0.67","22,401,036.22","9,906,073.00","-","INE155A01022","B611LV1","2.26","India","National Stock Exchange Of India","USD","74.27","-","INR"
"JSWSTEEL","JSW STEEL LTD","Materials","Equity","21,998,137.22","0.66","21,998,137.22","4,932,976.00","-","INE019A01038","BZBYJJ7","4.46","India","National Stock Exchange Of India","USD","74.27","-","INR"
"GODREJCP","GODREJ CONSUMER PRODUCTS LTD","Consumer Staples","Equity","21,987,899.76","0.66","21,987,899.76","2,384,350.00","-","INE102D01028","B1BDGY0","9.22","India","National Stock Exchange Of India","USD","74.27","-","INR"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","21,477,272.02","0.65","21,477,272.02","464,365.00","S66025180","INE361B01024","6602518","46.25","India","National Stock Exchange Of India","USD","74.27","-","INR"
"DABUR","DABUR INDIA LTD","Consumer Staples","Equity","21,112,983.12","0.64","21,112,983.12","3,090,994.00","S62973565","INE016A01026","6297356","6.83","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ICICIGI","ICICI LOMBARD GENERAL INSURANCE CO","Financials","Equity","20,815,572.18","0.63","20,815,572.18","1,192,466.00","-","INE765G01017","BYXH7P9","17.46","India","National Stock Exchange Of India","USD","74.27","-","INR"
"CIPLA","CIPLA LTD","Health Care","Equity","20,197,889.68","0.61","20,197,889.68","2,021,422.00","-","INE059A01026","B011108","9.99","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BANDHANBNK","BANDHAN BANK LTD","Financials","Equity","20,058,804.89","0.60","20,058,804.89","4,225,092.00","-","INE545U01014","BG1SV45","4.75","India","National Stock Exchange Of India","USD","74.27","-","INR"
"HINDALCO","HINDALCO INDUSTRIES LTD","Materials","Equity","19,610,497.06","0.59","19,610,497.06","6,810,716.00","-","INE038A01020","B0GWF48","2.88","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BPCL","BHARAT PETROLEUM LTD","Energy","Equity","19,603,536.26","0.59","19,603,536.26","3,794,513.00","S60997236","INE029A01011","6099723","5.17","India","National Stock Exchange Of India","USD","74.27","-","INR"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","19,445,362.47","0.59","19,445,362.47","1,725,972.00","-","INE047A01021","BYQKH33","11.27","India","National Stock Exchange Of India","USD","74.27","-","INR"
"AUROPHARMA","AUROBINDO PHARMA LTD","Health Care","Equity","18,711,817.96","0.56","18,711,817.96","1,674,067.00","S67026344","INE406A01037","6702634","11.18","India","National Stock Exchange Of India","USD","74.27","-","INR"
"NAUKRI","INFO EDGE INDIA LTD","Communication","Equity","18,439,523.23","0.55","18,439,523.23","357,181.00","-","INE663F01024","B1685L0","51.63","India","National Stock Exchange Of India","USD","74.27","-","INR"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","17,513,648.38","0.53","17,513,648.38","2,522,767.00","S61214888","INE192A01025","6121488","6.94","India","National Stock Exchange Of India","USD","74.27","-","INR"
"NTPC","NTPC LTD","Utilities","Equity","16,741,532.37","0.50","16,741,532.37","13,846,254.00","-","INE733E01010","B037HF1","1.21","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BAJAJ.AUTO","BAJAJ AUTO LTD","Consumer Discretionary","Equity","16,543,342.18","0.50","16,543,342.18","404,935.00","-","INE917I01010","B2QKXW0","40.85","India","National Stock Exchange Of India","USD","74.27","-","INR"
"VEDL","VEDANTA LTD","Materials","Equity","16,356,953.69","0.49","16,356,953.69","10,837,029.00","S61360400","INE205A01025","6136040","1.51","India","National Stock Exchange Of India","USD","74.27","-","INR"
"HAVELLS","HAVELLS INDIA LTD","Industrials","Equity","16,273,464.63","0.49","16,273,464.63","1,460,051.00","-","INE176B01034","BQGZWP9","11.15","India","National Stock Exchange Of India","USD","74.27","-","INR"
"UPL","UPL LTD","Materials","Equity","16,238,980.02","0.49","16,238,980.02","2,895,724.00","-","INE628A01036","B0L0W35","5.61","India","National Stock Exchange Of India","USD","74.27","-","INR"
"SHREECEM","SHREE CEMENT LTD","Materials","Equity","16,085,907.77","0.48","16,085,907.77","50,491.00","S61003570","INE070A01015","6100357","318.59","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BRITANNIA","BRITANNIA INDUSTRIES LTD","Consumer Staples","Equity","15,907,167.22","0.48","15,907,167.22","336,459.00","-","INE216A01030","BGSQG47","47.28","India","National Stock Exchange Of India","USD","74.27","-","INR"
"LUPIN","LUPIN LTD","Health Care","Equity","15,413,876.20","0.46","15,413,876.20","1,294,424.00","S61437612","INE326A01037","6143761","11.91","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ADANIPORTS","ADANI PORTS AND SPECIAL ECONOMIC Z","Industrials","Equity","15,224,193.85","0.46","15,224,193.85","2,960,725.00","-","INE742F01042","B28XXH2","5.14","India","National Stock Exchange Of India","USD","74.27","-","INR"
"PIDILITIND","PIDILITE INDUSTRIES LTD","Materials","Equity","14,917,625.05","0.45","14,917,625.05","710,942.00","-","INE318A01026","B0JJV59","20.98","India","National Stock Exchange Of India","USD","74.27","-","INR"
"TATASTEEL","TATA STEEL LTD","Materials","Equity","14,348,155.74","0.43","14,348,155.74","2,035,213.00","S61011565","INE081A01012","6101156","7.05","India","National Stock Exchange Of India","USD","74.27","-","INR"
"JUBLFOOD","JUBILANT FOODWORKS LTD","Consumer Discretionary","Equity","14,277,493.10","0.43","14,277,493.10","422,407.00","-","INE797F01012","B3PRM66","33.80","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","14,251,739.86","0.43","14,251,739.86","14,670,502.00","S61393625","INE213A01029","6139362","0.97","India","National Stock Exchange Of India","USD","74.27","-","INR"
"AMBUJACEM","AMBUJA CEMENTS LTD","Materials","Equity","14,114,887.26","0.42","14,114,887.26","4,052,233.00","-","INE079A01024","B09QQ11","3.48","India","National Stock Exchange Of India","USD","74.27","-","INR"
"MCDOWELL.N","UNITED SPIRITS LTD","Consumer Staples","Equity","13,053,407.69","0.39","13,053,407.69","1,694,741.00","-","INE854D01024","BYWFSB7","7.70","India","National Stock Exchange Of India","USD","74.27","-","INR"
"MARICO","MARICO LTD","Consumer Staples","Equity","13,026,279.47","0.39","13,026,279.47","2,633,624.00","-","INE196A01026","B1S34K5","4.95","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ZEEL","ZEE ENTERTAINMENT ENTERPRISES LTD","Communication","Equity","12,646,854.64","0.38","12,646,854.64","5,040,418.00","S61885356","INE256A01028","6188535","2.51","India","National Stock Exchange Of India","USD","74.27","-","INR"
"IOC","INDIAN OIL CORP LTD","Energy","Equity","12,520,053.61","0.38","12,520,053.61","10,978,328.00","S62537675","INE242A01010","6253767","1.14","India","National Stock Exchange Of India","USD","74.27","-","INR"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","12,229,012.52","0.37","12,229,012.52","538,078.00","-","INE646L01027","BYYZ7D0","22.73","India","National Stock Exchange Of India","USD","74.27","-","INR"
"PETRONET","PETRONET LNG LTD","Energy","Equity","11,957,480.01","0.36","11,957,480.01","3,498,452.00","-","INE347G01014","B00KT68","3.42","India","National Stock Exchange Of India","USD","74.27","-","INR"
"ICICIPRULI","ICICI PRUDENTIAL LIFE INSURANCE CO","Financials","Equity","11,939,122.83","0.36","11,939,122.83","2,009,333.00","-","INE726G01019","BYXL8H0","5.94","India","National Stock Exchange Of India","USD","74.27","-","INR"
"COALINDIA","COAL INDIA LTD","Energy","Equity","11,803,255.51","0.36","11,803,255.51","7,182,530.00","-","INE522F01014","B4Z9XF5","1.64","India","National Stock Exchange Of India","USD","74.27","-","INR"
"BERGEPAINT","BERGER PAINTS INDIA LTD","Materials","Equity","11,646,143.42","0.35","11,646,143.42","1,358,290.00","-","INE463A01038","BV8TBJ1","8.57","India","National Stock Exchange Of India","USD","74.27","-","INR"
