iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 08, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"BBDC4","BANCO BRADESCO PREF SA","Financials","Equity","76,990,769.76","0.28","76,990,769.76","15,198,326.00","-","BRBBDCACNPR8","B00FM53","5.07","Brazil","XBSP","USD","5.07","-","BRL"
"2303","UNITED MICRO ELECTRONICS CORP","Information Technology","Equity","74,193,556.50","0.27","74,193,556.50","41,149,000.00","S69166288","TW0002303005","6916628","1.80","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"YNDX","YANDEX NV CLASS A","Communication","Equity","73,979,081.10","0.27","73,979,081.10","1,071,471.00","-","NL0009805522","BMSK1G8","69.04","Russian Federation","Standard-Classica-Forts","USD","73.30","-","RUB"
"2222","SAUDI ARABIAN OIL","Energy","Equity","73,065,427.09","0.27","73,065,427.09","7,699,372.00","-","SA14TG012N13","BJTM270","9.49","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"035720","KAKAO CORP","Communication","Equity","71,821,260.83","0.26","71,821,260.83","208,157.00","S61940375","KR7035720002","6194037","345.03","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","69,685,756.62","0.25","69,685,756.62","223,957.00","-","RU0007288411","B5B1TX2","311.16","Russian Federation","Standard-Classica-Forts","USD","73.30","-","RUB"
"PETR3","PETROBRAS","Energy","Equity","69,003,778.78","0.25","69,003,778.78","12,836,274.00","S26823658","BRPETRACNOR9","2682365","5.38","Brazil","XBSP","USD","5.07","-","BRL"
"AXISBANK","AXIS BANK LTD","Financials","Equity","68,680,378.47","0.25","68,680,378.47","8,139,784.00","-","INE238A01034","BPFJHC7","8.44","India","National Stock Exchange Of India","USD","73.56","-","INR"
"NBK","NATIONAL BANK OF KUWAIT","Financials","Equity","65,007,837.24","0.24","65,007,837.24","23,565,341.00","S68895267","KW0EQ0100010","6889526","2.76","Kuwait","Kuwait Stock Exchange","USD","0.30","-","KWD"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","63,478,340.44","0.23","63,478,340.44","974,366.00","-","INE296A01024","BD2N0P2","65.15","India","National Stock Exchange Of India","USD","73.56","-","INR"
"005490","POSCO","Materials","Equity","62,989,838.31","0.23","62,989,838.31","257,511.00","S66932336","KR7005490008","6693233","244.61","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","61,522,356.06","0.22","61,522,356.06","197,291,010.00","S67090993","ID1000118201","6709099","0.31","Indonesia","Indonesia Stock Exchange","USD","14,110.00","-","IDR"
"7010","SAUDI TELECOM","Communication","Equity","61,180,174.33","0.22","61,180,174.33","2,165,201.00","-","SA0007879543","B12M7Q5","28.26","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"2308","DELTA ELECTRONICS INC","Information Technology","Equity","60,869,606.80","0.22","60,869,606.80","6,901,000.00","S62607346","TW0002308004","6260734","8.82","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"1180","NATIONAL COMMERCIAL BANK","Financials","Equity","59,864,343.71","0.22","59,864,343.71","5,259,370.00","-","SA13L050IE10","BSHYYN1","11.38","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","58,508,484.77","0.21","58,508,484.77","26,093,000.00","-","CNE1000002L3","6718976","2.24","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","58,295,199.00","0.21","58,295,199.00","1,378,510.00","-","KR7105560007","B3DF0Y6","42.29","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"TCOM","TRIP COM GROUP ADR LTD","Consumer Discretionary","Equity","58,088,280.90","0.21","58,088,280.90","1,686,162.00","89677Q107","US89677Q1076","BK1K3N2","34.45","China","NASDAQ","USD","1.00","-","USD"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","57,307,654.45","0.21","57,307,654.45","39,784,100.00","S64204084","TH0646010R18","6420408","1.44","Thailand","Stock Exchange Of Thailand","USD","30.03","-","THB"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","56,974,312.83","0.21","56,974,312.83","21,079,000.00","S65318271","KYG3777B1032","6531827","2.70","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"883","CNOOC LTD","Energy","Equity","55,923,942.23","0.20","55,923,942.23","62,912,000.00","-","HK0883013259","B00G0S5","0.89","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"FSR","FIRSTRAND LTD","Financials","Equity","54,650,471.29","0.20","54,650,471.29","16,563,509.00","S5202Z131","ZAE000066304","6606996","3.30","South Africa","Johannesburg Stock Exchange","USD","15.00","-","ZAR"
"000270","KIA MOTORS CORP","Consumer Discretionary","Equity","54,477,147.23","0.20","54,477,147.23","937,076.00","S64909286","KR7000270009","6490928","58.14","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","54,110,360.67","0.20","54,110,360.67","9,974,000.00","-","KYG210961051","B01B1L9","5.43","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","53,521,343.22","0.20","53,521,343.22","3,855,402.00","-","KYG040111059","B1YVKN8","13.88","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"1211","BYD LTD H","Consumer Discretionary","Equity","52,997,413.22","0.19","52,997,413.22","2,264,500.00","S65366510","CNE100000296","6536651","23.40","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"NVTK","PAO NOVATEK GDR","Energy","Equity","52,718,172.00","0.19","52,718,172.00","324,220.00","669888109","US6698881090","B0DK750","162.60","Russian Federation","London Stock Exchange","USD","1.00","-","USD"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","52,529,007.97","0.19","52,529,007.97","13,542,410.00","S62878418","TW0002412004","6287841","3.88","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","52,418,685.10","0.19","52,418,685.10","496,707.00","S66337122","INE585B01010","6633712","105.53","India","National Stock Exchange Of India","USD","73.56","-","INR"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","52,367,712.32","0.19","52,367,712.32","10,631,800.00","-","BRMGLUACNOR2","B4975P9","4.93","Brazil","XBSP","USD","5.07","-","BRL"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","51,824,208.59","0.19","51,824,208.59","232,438.00","S64495443","KR7012330007","6449544","222.96","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","51,771,493.82","0.19","51,771,493.82","3,019,400.00","-","KYG8087W1015","B0MP1B0","17.15","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","51,671,220.45","0.19","51,671,220.45","6,804,600.00","S22420590","MXP320321310","2242059","7.59","Mexico","Bolsa Mexicana De Valores","USD","19.76","-","MXN"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","50,796,137.25","0.19","50,796,137.25","2,543,400.00","-","KYG8586D1097","B1YBT08","19.97","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"KOTAKBANK","KOTAK MAHINDRA BANK LTD","Financials","Equity","50,159,225.94","0.18","50,159,225.94","2,011,990.00","S61356614","INE237A01028","6135661","24.93","India","National Stock Exchange Of India","USD","73.56","-","INR"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","49,697,258.91","0.18","49,697,258.91","9,227,456.00","S24210411","MXP370711014","2421041","5.39","Mexico","Bolsa Mexicana De Valores","USD","19.76","-","MXN"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","48,986,992.03","0.18","48,986,992.03","17,860,500.00","-","MX01WA000038","BW1YVH8","2.74","Mexico","Bolsa Mexicana De Valores","USD","19.76","-","MXN"
"ABEV3","AMBEV SA","Consumer Staples","Equity","48,916,555.60","0.18","48,916,555.60","16,463,915.00","-","BRABEVACNOR1","BG7ZWY7","2.97","Brazil","XBSP","USD","5.07","-","BRL"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","47,521,307.10","0.17","47,521,307.10","1,433,248.00","-","INE021A01026","BCRWL65","33.16","India","National Stock Exchange Of India","USD","73.56","-","INR"
"036570","NCSOFT CORP","Communication","Equity","47,384,746.64","0.17","47,384,746.64","58,846.00","S62641899","KR7036570000","6264189","805.23","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"055550","SHINHAN FINANCIAL GROUP LTD","Financials","Equity","47,236,605.49","0.17","47,236,605.49","1,516,882.00","S63975023","KR7055550008","6397502","31.14","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"051900","LG HOUSEHOLD & HEALTH CARE LTD","Consumer Staples","Equity","46,854,687.67","0.17","46,854,687.67","32,874.00","S63444566","KR7051900009","6344456","1,425.28","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"PBBANK","PUBLIC BANK","Financials","Equity","46,496,487.67","0.17","46,496,487.67","10,256,430.00","-","MYL1295OO004","B012W42","4.53","Malaysia","Bursa Malaysia","USD","4.07","-","MYR"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","46,454,044.29","0.17","46,454,044.29","3,955,827.00","S62948963","INE860A01027","6294896","11.74","India","National Stock Exchange Of India","USD","73.56","-","INR"
