iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ICICIBANK","ICICI BANK LTD","Financials","Equity","126,698,617.80","0.46","126,698,617.80","18,409,038.00","-","INE090A01021","BSZ2BY7","6.88","India","National Stock Exchange Of India","USD","73.66","INR","-"
"051910","LG CHEM LTD","Materials","Equity","123,077,690.43","0.45","123,077,690.43","163,850.00","S63469134","KR7051910008","6346913","751.16","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"035420","NAVER CORP","Communication","Equity","115,953,521.81","0.42","115,953,521.81","440,968.00","S65603938","KR7035420009","6560393","262.95","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"2269","WUXI BIOLOGICS CAYMAN -NEW INC N1","Health Care","Equity","112,708,180.13","0.41","112,708,180.13","11,023,500.00","-","KYG970081173","BL6B9P1","10.22","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"068270","CELLTRION INC","Health Care","Equity","111,748,117.50","0.41","111,748,117.50","337,619.00","-","KR7068270008","B0C5YV1","330.99","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"GAZP","GAZPROM","Energy","Equity","107,649,591.56","0.39","107,649,591.56","40,668,629.00","-","RU0007661625","B59L4L7","2.65","Russian Federation","Standard-Classica-Forts","USD","73.03","RUB","Jan 01, 1970"
"LKOH","NK LUKOIL","Energy","Equity","106,657,566.97","0.39","106,657,566.97","1,465,300.00","-","RU0009024277","B59SNS8","72.79","Russian Federation","Standard-Classica-Forts","USD","73.03","RUB","Jan 01, 1970"
"ITUB4","ITAU UNIBANCO HOLDING PREF SA","Financials","Equity","106,116,585.10","0.39","106,116,585.10","17,011,279.00","-","BRITUBACNPR1","B037HR3","6.24","Brazil","XBSP","USD","5.06","BRL","-"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","101,230,947.46","0.37","101,230,947.46","196,614.00","S67716456","KR7006400006","6771645","514.87","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"005380","HYUNDAI MOTOR","Consumer Discretionary","Equity","96,197,211.88","0.35","96,197,211.88","546,365.00","S64510555","KR7005380001","6451055","176.07","Korea (South)","Korea Exchange (Stock Market)","USD","1,087.65","KRW","-"
"3988","BANK OF CHINA LTD H","Financials","Equity","95,276,373.68","0.35","95,276,373.68","278,678,000.00","-","CNE1000001Z5","B154564","0.34","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
