iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Nov 25, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"BABA","ALIBABA GROUP HOLDING ADR REPRESEN","Consumer Discretionary","Equity","1,916,828,716.68","7.19","1,916,828,716.68","6,902,019.00","01609W102","US01609W1027","BP41ZD1","277.72","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"700","TENCENT HOLDINGS LTD","Communication","Equity","1,557,735,287.48","5.84","1,557,735,287.48","21,071,700.00","-","KYG875721634","BMMV2K8","73.93","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2330","TAIWAN SEMICONDUCTOR MANUFACTURING","Information Technology","Equity","1,546,088,965.29","5.80","1,546,088,965.29","90,497,000.00","S68891068","TW0002330008","6889106","17.08","Taiwan","Taiwan Stock Exchange","USD","28.51","-","TWD"
"005930","SAMSUNG ELECTRONICS LTD","Information Technology","Equity","1,053,738,070.61","3.95","1,053,738,070.61","17,544,106.00","S67717207","KR7005930003","6771720","60.06","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"3690","MEITUAN","Consumer Discretionary","Equity","496,756,934.87","1.86","496,756,934.87","13,114,400.00","-","KYG596691041","BGJW376","37.88","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"NPN","NASPERS LIMITED N LTD","Consumer Discretionary","Equity","331,863,140.39","1.24","331,863,140.39","1,602,348.00","S66226911","ZAE000015889","6622691","207.11","South Africa","Johannesburg Stock Exchange","USD","15.25","-","ZAR"
"RELIANCE","RELIANCE INDUSTRIES LTD","Energy","Equity","276,427,132.48","1.04","276,427,132.48","10,489,131.00","S60996261","INE002A01018","6099626","26.35","India","National Stock Exchange Of India","USD","73.91","-","INR"
"JD","JD.COM ADR REPRESENTING INC","Consumer Discretionary","Equity","275,937,383.94","1.03","275,937,383.94","3,127,478.00","47215P106","US47215P1066","BMM27D9","88.23","China","NASDAQ","USD","1.00","-","USD"
"939","CHINA CONSTRUCTION BANK CORP H","Financials","Equity","267,561,847.29","1.00","267,561,847.29","352,102,760.00","-","CNE1000002H1","B0LMTQ3","0.76","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2318","PING AN INSURANCE (GROUP) CO OF CH","Financials","Equity","252,886,989.50","0.95","252,886,989.50","21,925,500.00","-","CNE1000003X6","B01FLR7","11.53","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"NIO","NIO AMERICAN DEPOSITARY SHARES REP","Consumer Discretionary","Equity","210,809,811.94","0.79","210,809,811.94","3,926,426.00","62914V106","US62914V1061","BFZX9H8","53.69","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","197,939,999.99","0.74","197,939,999.99","197,940,000.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","-","USD"
"VALE3","CIA VALE DO RIO DOCE SH","Materials","Equity","192,039,572.69","0.72","192,039,572.69","13,586,609.00","S21962865","BRVALEACNOR0","2196286","14.13","Brazil","XBSP","USD","5.34","-","BRL"
"INFY","INFOSYS LTD","Information Technology","Equity","189,034,114.83","0.71","189,034,114.83","12,523,203.00","S62051222","INE009A01021","6205122","15.09","India","National Stock Exchange Of India","USD","73.91","-","INR"
"HDFC","HOUSING DEVELOPMENT FINANCE CORPOR","Financials","Equity","179,177,032.85","0.67","179,177,032.85","6,043,295.00","S61719001","INE001A01036","6171900","29.65","India","National Stock Exchange Of India","USD","73.91","-","INR"
"000660","SK HYNIX INC","Information Technology","Equity","176,389,883.57","0.66","176,389,883.57","2,012,242.00","S64502677","KR7000660001","6450267","87.66","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"005935","SAMSUNG ELECTRONICS NON VOTING PRE","Information Technology","Equity","166,468,135.46","0.62","166,468,135.46","3,035,990.00","S67738120","KR7005931001","6773812","54.83","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"NTES","NETEASE ADR INC","Communication","Equity","141,770,633.20","0.53","141,770,633.20","1,511,414.00","64110W102","US64110W1027","2606440","93.80","China","NASDAQ","USD","1.00","-","USD"
"2454","MEDIATEK INC","Information Technology","Equity","141,275,638.46","0.53","141,275,638.46","5,562,338.00","S63724801","TW0002454006","6372480","25.40","Taiwan","Taiwan Stock Exchange","USD","28.51","-","TWD"
"941","CHINA MOBILE LTD","Communication","Equity","138,227,027.31","0.52","138,227,027.31","22,508,500.00","S60735560","HK0941009539","6073556","6.14","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"BIDU","BAIDU ADR REPTG INC CLASS A","Communication","Equity","136,563,176.00","0.51","136,563,176.00","1,004,141.00","056752108","US0567521085","B0FXT17","136.00","China","NASDAQ","USD","1.00","-","USD"
"PDD","PINDUODUO ADR REPRESENTING INC","Consumer Discretionary","Equity","134,934,566.40","0.51","134,934,566.40","992,896.00","722304102","US7223041028","BYVW0F7","135.90","China","NASDAQ","USD","1.00","-","USD"
"1398","INDUSTRIAL AND COMMERCIAL BANK OF","Financials","Equity","131,971,860.50","0.49","131,971,860.50","223,345,085.00","-","CNE1000003G1","B1G1QD8","0.59","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2317","HON HAI PRECISION INDUSTRY LTD","Information Technology","Equity","131,398,698.01","0.49","131,398,698.01","45,677,873.00","S64385644","TW0002317005","6438564","2.88","Taiwan","Taiwan Stock Exchange","USD","28.51","-","TWD"
"1810","XIAOMI CORP","Information Technology","Equity","130,767,374.74","0.49","130,767,374.74","38,760,400.00","-","KYG9830T1067","BG0ZMJ9","3.37","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"SBER","SBERBANK ROSSII","Financials","Equity","130,192,651.82","0.49","130,192,651.82","39,342,681.00","-","RU0009029540","4767981","3.31","Russian Federation","Standard-Classica-Forts","USD","75.96","-","RUB"
"TCS","TATA CONSULTANCY SERVICES LTD","Information Technology","Equity","120,564,746.15","0.45","120,564,746.15","3,298,760.00","-","INE467B01029","B01NPJ1","36.55","India","National Stock Exchange Of India","USD","73.91","-","INR"
"ICICIBANK","ICICI BANK LTD","Financials","Equity","120,343,932.56","0.45","120,343,932.56","18,816,628.00","-","INE090A01021","BSZ2BY7","6.40","India","National Stock Exchange Of India","USD","73.91","-","INR"
"051910","LG CHEM LTD","Materials","Equity","119,964,889.75","0.45","119,964,889.75","168,811.00","S63469134","KR7051910008","6346913","710.65","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"035420","NAVER CORP","Communication","Equity","113,753,379.63","0.43","113,753,379.63","452,910.00","S65603938","KR7035420009","6560393","251.16","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"LKOH","NK LUKOIL","Energy","Equity","108,978,591.63","0.41","108,978,591.63","1,538,706.00","-","RU0009024277","B59SNS8","70.82","Russian Federation","Standard-Classica-Forts","USD","75.96","-","RUB"
"2963","WUXI BIOLOGICS (CAYMAN) INC (TEMP)","Health Care","Equity","106,806,800.37","0.40","106,806,800.37","11,023,500.00","-","KYG970081256","BN92PQ8","9.69","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"068270","CELLTRION INC","Health Care","Equity","103,807,818.91","0.39","103,807,818.91","348,810.00","-","KR7068270008","B0C5YV1","297.61","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"TAL","TAL EDUCATION GROUP ADR REPTG","Consumer Discretionary","Equity","103,488,220.50","0.39","103,488,220.50","1,401,330.00","874080104","US8740801043","B4MGD82","73.85","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"GAZP","GAZPROM","Energy","Equity","100,403,940.62","0.38","100,403,940.62","40,668,629.00","-","RU0007661625","B59L4L7","2.47","Russian Federation","Standard-Classica-Forts","USD","75.96","-","RUB"
"3988","BANK OF CHINA LTD H","Financials","Equity","99,630,437.17","0.37","99,630,437.17","286,015,000.00","-","CNE1000001Z5","B154564","0.35","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","98,594,922.67","0.37","98,594,922.67","203,210.00","S67716456","KR7006400006","6771645","485.19","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"ITUB4","ITAU UNIBANCO HOLDING PREF SA","Financials","Equity","97,127,450.92","0.36","97,127,450.92","17,670,679.00","-","BRITUBACNPR1","B037HR3","5.50","Brazil","XBSP","USD","5.34","-","BRL"
"EDU","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","94,298,263.20","0.35","94,298,263.20","558,639.00","647581107","US6475811070","B1CN1G6","168.80","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"3968","CHINA MERCHANTS BANK LTD H","Financials","Equity","91,020,522.99","0.34","91,020,522.99","14,324,967.00","-","CNE1000002M1","B1DYPZ5","6.35","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"AMXL","AMERICA MOVIL L","Communication","Equity","89,481,256.04","0.34","89,481,256.04","123,595,600.00","S26674705","MXP001691213","2667470","0.72","Mexico","Bolsa Mexicana De Valores","USD","20.07","-","MXN"
"1120","AL RAJHI BANK","Financials","Equity","89,125,640.15","0.33","89,125,640.15","4,510,888.00","-","SA0007879113","B12LZH9","19.76","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"005380","HYUNDAI MOTOR","Consumer Discretionary","Equity","88,445,251.84","0.33","88,445,251.84","546,365.00","S64510555","KR7005380001","6451055","161.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,108.85","-","KRW"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","87,389,208.70","0.33","87,389,208.70","3,024,059.00","S62616743","INE030A01027","6261674","28.90","India","National Stock Exchange Of India","USD","73.91","-","INR"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","86,712,671.08","0.33","86,712,671.08","3,332,041.00","-","SA0007879121","B1324D0","26.02","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"YUMC","YUM CHINA HOLDINGS INC","Consumer Discretionary","Equity","85,759,047.33","0.32","85,759,047.33","1,460,723.00","98850P109","US98850P1093","BYW4289","58.71","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
