iShares MSCI Mexico ETF
Fund Holdings as of,"Nov 18, 2020"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"26,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"AMXL","AMERICA MOVIL L","Communication","Equity","185,492,623.13","16.22","185,492,623.13","258,049,218.00","S26674705","MXP001691213","2667470","0.72","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","112,743,760.93","9.86","112,743,760.93","39,654,533.00","-","MX01WA000038","BW1YVH8","2.84","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","110,033,586.10","9.62","110,033,586.10","14,616,310.00","S22420590","MXP320321310","2242059","7.53","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","94,187,578.45","8.24","94,187,578.45","17,665,961.00","S24210411","MXP370711014","2421041","5.33","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"CEMEXCPO","CEMEX CPO","Materials","Equity","59,327,930.37","5.19","59,327,930.37","123,123,729.00","S24064578","MXP225611567","2406457","0.48","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","52,363,057.35","4.58","52,363,057.35","15,759,986.00","S26436741","MXP370841019","2643674","3.32","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"TLEVISACPO","GRUPO TELEVISA","Communication","Equity","32,051,317.70","2.80","32,051,317.70","19,590,847.00","S23801087","MXP4987V1378","2380108","1.64","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","31,850,116.55","2.79","31,850,116.55","3,077,449.00","-","MX01GA000004","B0ZV104","10.35","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","30,122,413.78","2.63","30,122,413.78","13,603,204.00","S23924715","MXP495211262","2392471","2.21","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","26,405,802.80","2.31","26,405,802.80","1,713,330.00","S26393496","MXP001661018","2639349","15.41","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"FUNO11","FIBRA UNO ADMINISTRACION REIT SA","Real Estate","Equity","24,737,933.66","2.16","24,737,933.66","25,682,600.00","-","MXCFFU000001","B671GT8","0.96","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","20,791,845.47","1.82","20,791,845.47","12,832,854.00","S24919144","MXP606941179","2491914","1.62","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"GRUMAB","GRUMA","Consumer Staples","Equity","20,094,962.93","1.76","20,094,962.93","1,813,670.00","S23925456","MXP4948K1056","2392545","11.08","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"PE&OLES*","INDUST PENOLES","Materials","Equity","19,289,851.71","1.69","19,289,851.71","1,239,243.00","S24482002","MXP554091415","2448200","15.57","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O","Financials","Equity","19,148,358.92","1.67","19,148,358.92","19,489,192.00","S28223980","MXP370641013","2822398","0.98","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","18,480,431.64","1.62","18,480,431.64","3,732,929.00","S28238855","MX01AC100006","2823885","4.95","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"ORBIA*","ORBIA ADVANCE CORP SA DE CV","Materials","Equity","17,575,811.56","1.54","17,575,811.56","8,908,442.00","-","MX01OR010004","BH3T8K8","1.97","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"IENOVA*","INFRAESTRUCTURA ENERGETICA NOVA","Utilities","Equity","17,276,344.97","1.51","17,276,344.97","4,545,300.00","-","MX01IE060002","B84XBP2","3.80","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Industrials","Equity","17,029,376.87","1.49","17,029,376.87","2,839,892.00","-","MX01OM000018","B1KFX13","6.00","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Industrials","Equity","16,356,158.31","1.43","16,356,158.31","1,945,940.00","S23933880","MX01PI000005","2393388","8.41","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"KOFUBL","COCA-COLA FEMSA CLASS UBL UNITS","Consumer Staples","Equity","14,813,192.25","1.30","14,813,192.25","3,250,043.00","-","MX01KO000002","BHHP0S4","4.56","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"ALFAA","ALFA A","Industrials","Equity","14,061,452.83","1.23","14,061,452.83","18,589,351.00","S20434239","MXP000511016","2043423","0.76","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"SITESB.1","TELESITES B-1","Communication","Equity","12,761,343.33","1.12","12,761,343.33","12,497,646.00","-","MX01SI080038","BD0G5P8","1.02","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"CUERVO*","BECLE SA DE CV","Consumer Staples","Equity","11,297,661.07","0.99","11,297,661.07","4,637,800.00","-","MX01CU010003","BYM4063","2.44","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"VESTA*","CORPORACION INMOBILIARIA VESTA","Real Estate","Equity","10,624,657.52","0.93","10,624,657.52","5,559,449.00","-","MX01VE0M0003","B8F6ZF8","1.91","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"TERRA13","TERRAFINA DE CV REIT SA","Real Estate","Equity","10,426,998.94","0.91","10,426,998.94","7,325,900.00","-","MXCFTE0B0005","B87Y2V5","1.42","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT SA","Real Estate","Equity","10,244,643.67","0.90","10,244,643.67","4,747,366.00","-","MXCFFI170008","BN56JP1","2.16","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"MEGACPO","MEGACABLE HOLDINGS CPO","Communication","Equity","10,015,141.76","0.88","10,015,141.76","2,755,800.00","-","MX01ME090003","B292SM8","3.63","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
"LACOMERUBC","LA COMER UBC","Consumer Staples","Equity","9,948,282.33","0.87","9,948,282.33","5,029,755.00","-","MX01LA050010","BZ8W8S6","1.98","Mexico","Bolsa Mexicana De Valores","USD","20.21","-","MXN"
