iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 16, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ICICIBANK","ICICI BANK LTD","Financials","Equity","128,197,200.93","0.46","128,197,200.93","18,409,038.00","-","INE090A01021","BSZ2BY7","6.96","India","National Stock Exchange Of India","USD","73.59","INR","-"
"941","CHINA MOBILE LTD","Communication","Equity","125,345,029.54","0.45","125,345,029.54","21,884,000.00","S60735560","HK0941009539","6073556","5.73","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","Jan 01, 1998"
"051910","LG CHEM LTD","Materials","Equity","122,668,449.20","0.44","122,668,449.20","163,850.00","S63469134","KR7051910008","6346913","748.66","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"2269","WUXI BIOLOGICS CAYMAN -NEW INC N1","Health Care","Equity","116,608,658.63","0.42","116,608,658.63","11,023,500.00","-","KYG970081173","BL6B9P1","10.58","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"035420","NAVER CORP","Communication","Equity","115,084,203.12","0.42","115,084,203.12","440,968.00","S65603938","KR7035420009","6560393","260.98","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"GAZP","GAZPROM","Energy","Equity","113,933,375.50","0.41","113,933,375.50","40,668,629.00","-","RU0007661625","B59L4L7","2.80","Russian Federation","Standard-Classica-Forts","USD","73.53","RUB","Jan 01, 1970"
"068270","CELLTRION INC","Health Care","Equity","109,098,511.36","0.39","109,098,511.36","337,619.00","-","KR7068270008","B0C5YV1","323.14","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"ITUB4","ITAU UNIBANCO HOLDING PREF SA","Financials","Equity","105,359,194.80","0.38","105,359,194.80","17,011,279.00","-","BRITUBACNPR1","B037HR3","6.19","Brazil","XBSP","USD","5.13","BRL","-"
"LKOH","NK LUKOIL","Energy","Equity","103,223,961.30","0.37","103,223,961.30","1,465,300.00","-","RU0009024277","B59SNS8","70.45","Russian Federation","Standard-Classica-Forts","USD","73.53","RUB","Jan 01, 1970"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","101,366,877.83","0.37","101,366,877.83","196,614.00","S67716456","KR7006400006","6771645","515.56","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"005380","HYUNDAI MOTOR","Consumer Discretionary","Equity","94,894,053.66","0.34","94,894,053.66","546,365.00","S64510555","KR7005380001","6451055","173.68","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"TAL","TAL EDUCATION GROUP ADR REPTG","Consumer Discretionary","Equity","94,803,717.83","0.34","94,803,717.83","1,359,973.00","874080104","US8740801043","B4MGD82","69.71","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PETR4","PETROLEO BRASILEIRO PREF SA","Energy","Equity","94,576,475.30","0.34","94,576,475.30","17,198,727.00","S26845321","BRPETRACNPR6","2684532","5.50","Brazil","XBSP","USD","5.13","BRL","-"
"3988","BANK OF CHINA LTD H","Financials","Equity","94,548,768.03","0.34","94,548,768.03","278,678,000.00","-","CNE1000001Z5","B154564","0.34","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","94,545,841.13","0.34","94,545,841.13","2,968,234.00","S62616743","INE030A01027","6261674","31.85","India","National Stock Exchange Of India","USD","73.59","INR","-"
"EDU","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","90,441,946.32","0.33","90,441,946.32","545,028.00","647581107","US6475811070","B1CN1G6","165.94","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"3968","CHINA MERCHANTS BANK LTD H","Financials","Equity","87,562,777.41","0.32","87,562,777.41","13,894,967.00","-","CNE1000002M1","B1DYPZ5","6.30","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","87,554,118.41","0.32","87,554,118.41","3,239,157.00","-","SA0007879121","B1324D0","27.03","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","86,583,198.68","0.31","86,583,198.68","7,330,401.00","-","BRB3SAACNOR6","BG36ZK1","11.81","Brazil","XBSP","USD","5.13","BRL","-"
"AMXL","AMERICA MOVIL L","Communication","Equity","86,291,638.50","0.31","86,291,638.50","119,271,000.00","S26674705","MXP001691213","2667470","0.72","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"1120","AL RAJHI BANK","Financials","Equity","86,274,103.29","0.31","86,274,103.29","4,379,549.00","-","SA0007879113","B12LZH9","19.70","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"BBCA","BANK CENTRAL ASIA","Financials","Equity","85,858,208.85","0.31","85,858,208.85","34,899,200.00","-","ID1000109507","B01C1P6","2.46","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR","-"
"YUMC","YUM CHINA HOLDINGS INC","Consumer Discretionary","Equity","82,147,822.82","0.30","82,147,822.82","1,420,751.00","98850P109","US98850P1093","BYW4289","57.82","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBDC4","BANCO BRADESCO PREF SA","Financials","Equity","80,166,733.65","0.29","80,166,733.65","15,198,326.00","-","BRBBDCACNPR8","B00FM53","5.27","Brazil","XBSP","USD","5.13","BRL","-"
"QNBK","QATAR NATIONAL BANK","Financials","Equity","78,023,098.86","0.28","78,023,098.86","15,826,301.00","S61481974","QA0006929895","6148197","4.93","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"600519","KWEICHOW MOUTAI LTD A","Consumer Staples","Equity","77,467,332.22","0.28","77,467,332.22","274,087.00","-","CNE0000018R8","BP3R2F1","282.64","China","Shanghai Stock Exchange","USD","6.54","CNY","-"
"YNDX","YANDEX NV CLASS A","Communication","Equity","75,841,808.26","0.27","75,841,808.26","1,071,471.00","-","NL0009805522","BMSK1G8","70.78","Russian Federation","Standard-Classica-Forts","USD","73.53","RUB","-"
"2222","SAUDI ARABIAN OIL","Energy","Equity","73,065,427.09","0.26","73,065,427.09","7,699,372.00","-","SA14TG012N13","BJTM270","9.49","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"PETR3","PETROBRAS","Energy","Equity","71,513,647.22","0.26","71,513,647.22","12,836,274.00","S26823658","BRPETRACNOR9","2682365","5.57","Brazil","XBSP","USD","5.13","BRL","-"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","71,263,572.49","0.26","71,263,572.49","223,957.00","-","RU0007288411","B5B1TX2","318.20","Russian Federation","Standard-Classica-Forts","USD","73.53","RUB","Jan 01, 1970"
"035720","KAKAO CORP","Communication","Equity","70,784,225.97","0.26","70,784,225.97","208,157.00","S61940375","KR7035720002","6194037","340.05","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","68,145,704.85","0.25","68,145,704.85","974,366.00","-","INE296A01024","BD2N0P2","69.94","India","National Stock Exchange Of India","USD","73.59","INR","-"
"AXISBANK","AXIS BANK LTD","Financials","Equity","67,042,949.99","0.24","67,042,949.99","8,139,784.00","-","INE238A01034","BPFJHC7","8.24","India","National Stock Exchange Of India","USD","73.59","INR","-"
"2303","UNITED MICRO ELECTRONICS CORP","Information Technology","Equity","65,676,913.78","0.24","65,676,913.78","41,149,000.00","S69166288","TW0002303005","6916628","1.60","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"NBK","NATIONAL BANK OF KUWAIT","Financials","Equity","64,799,854.83","0.23","64,799,854.83","23,565,341.00","S68895267","KW0EQ0100010","6889526","2.75","Kuwait","Kuwait Stock Exchange","USD","0.30","KWD","-"
"005490","POSCO","Materials","Equity","63,909,901.28","0.23","63,909,901.28","257,511.00","S66932336","KR7005490008","6693233","248.18","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"175","GEELY AUTOMOBILE HOLDINGS LTD","Consumer Discretionary","Equity","62,134,620.35","0.22","62,134,620.35","21,079,000.00","S65318271","KYG3777B1032","6531827","2.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"7010","SAUDI TELECOM","Communication","Equity","61,064,740.04","0.22","61,064,740.04","2,165,201.00","-","SA0007879543","B12M7Q5","28.20","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"2308","DELTA ELECTRONICS INC","Information Technology","Equity","60,837,424.24","0.22","60,837,424.24","6,901,000.00","S62607346","TW0002308004","6260734","8.82","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"BBRI","BANK RAKYAT INDONESIA (PERSERO)","Financials","Equity","60,339,622.17","0.22","60,339,622.17","197,291,010.00","S67090993","ID1000118201","6709099","0.31","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR","-"
"1180","NATIONAL COMMERCIAL BANK","Financials","Equity","60,144,738.76","0.22","60,144,738.76","5,259,370.00","-","SA13L050IE10","BSHYYN1","11.44","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"TCOM","TRIP COM GROUP ADR LTD","Consumer Discretionary","Equity","59,251,732.68","0.21","59,251,732.68","1,686,162.00","89677Q107","US89677Q1076","BK1K3N2","35.14","China","NASDAQ","USD","1.00","USD","-"
"105560","KB FINANCIAL GROUP INC","Financials","Equity","58,028,598.66","0.21","58,028,598.66","1,378,510.00","-","KR7105560007","B3DF0Y6","42.10","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"2628","CHINA LIFE INSURANCE LTD H","Financials","Equity","56,886,361.88","0.21","56,886,361.88","26,093,000.00","-","CNE1000002L3","6718976","2.18","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"883","CNOOC LTD","Energy","Equity","56,810,547.23","0.21","56,810,547.23","62,912,000.00","-","HK0883013259","B00G0S5","0.90","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"FSR","FIRSTRAND LTD","Financials","Equity","56,750,909.30","0.21","56,750,909.30","16,563,509.00","S5202Z131","ZAE000066304","6606996","3.43","South Africa","Johannesburg Stock Exchange","USD","14.84","ZAR","-"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","56,351,416.43","0.20","56,351,416.43","39,784,100.00","S64204084","TH0646010R18","6420408","1.42","Thailand","Stock Exchange Of Thailand","USD","30.01","THB","-"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","56,227,431.05","0.20","56,227,431.05","9,974,000.00","-","KYG210961051","B01B1L9","5.64","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2020","ANTA SPORTS PRODUCTS LTD","Consumer Discretionary","Equity","55,703,839.62","0.20","55,703,839.62","3,855,402.00","-","KYG040111059","B1YVKN8","14.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"PBBANK","PUBLIC BANK","Financials","Equity","55,389,531.88","0.20","55,389,531.88","10,256,430.00","-","MYL1295OO004","B012W42","5.40","Malaysia","Bursa Malaysia","USD","4.05","MYR","-"
"2313","SHENZHOU INTERNATIONAL GROUP LTD","Consumer Discretionary","Equity","54,453,432.75","0.20","54,453,432.75","3,019,400.00","-","KYG8087W1015","B0MP1B0","18.03","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"012330","HYUNDAI MOBIS LTD","Consumer Discretionary","Equity","54,181,351.98","0.20","54,181,351.98","232,438.00","S64495443","KR7012330007","6449544","233.10","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"000270","KIA MOTORS CORP","Consumer Discretionary","Equity","53,537,410.30","0.19","53,537,410.30","937,076.00","S64909286","KR7000270009","6490928","57.13","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"KOTAKBANK","KOTAK MAHINDRA BANK LTD","Financials","Equity","53,385,576.01","0.19","53,385,576.01","2,011,990.00","S61356614","INE237A01028","6135661","26.53","India","National Stock Exchange Of India","USD","73.59","INR","-"
"1211","BYD LTD H","Consumer Discretionary","Equity","52,845,539.10","0.19","52,845,539.10","2,264,500.00","S65366510","CNE100000296","6536651","23.34","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2412","CHUNGHWA TELECOM LTD","Communication","Equity","52,712,933.72","0.19","52,712,933.72","13,542,410.00","S62878418","TW0002412004","6287841","3.89","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","52,698,040.81","0.19","52,698,040.81","6,804,600.00","S22420590","MXP320321310","2242059","7.74","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"MARUTI","MARUTI SUZUKI INDIA LTD","Consumer Discretionary","Equity","52,624,448.71","0.19","52,624,448.71","496,707.00","S66337122","INE585B01010","6633712","105.95","India","National Stock Exchange Of India","USD","73.59","INR","-"
"NVTK","PAO NOVATEK GDR","Energy","Equity","52,166,998.00","0.19","52,166,998.00","324,220.00","669888109","US6698881090","B0DK750","160.90","Russian Federation","London Stock Exchange","USD","1.00","USD","-"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","51,765,823.25","0.19","51,765,823.25","10,631,800.00","-","BRMGLUACNOR2","B4975P9","4.87","Brazil","XBSP","USD","5.13","BRL","-"
"2382","SUNNY OPTICAL TECHNOLOGY LTD","Information Technology","Equity","51,381,155.34","0.19","51,381,155.34","2,543,400.00","-","KYG8586D1097","B1YBT08","20.20","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"ABEV3","AMBEV SA","Consumer Staples","Equity","50,807,911.15","0.18","50,807,911.15","16,463,915.00","-","BRABEVACNOR1","BG7ZWY7","3.09","Brazil","XBSP","USD","5.13","BRL","-"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","50,703,330.60","0.18","50,703,330.60","9,227,456.00","S24210411","MXP370711014","2421041","5.49","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","50,297,826.36","0.18","50,297,826.36","1,433,248.00","-","INE021A01026","BCRWL65","35.09","India","National Stock Exchange Of India","USD","73.59","INR","-"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","49,915,886.01","0.18","49,915,886.01","17,860,500.00","-","MX01WA000038","BW1YVH8","2.79","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"051900","LG HOUSEHOLD & HEALTH CARE LTD","Consumer Staples","Equity","49,553,659.67","0.18","49,553,659.67","32,874.00","S63444566","KR7051900009","6344456","1,507.38","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"241","ALIBABA HEALTH INFORMATION TECH LT","Health Care","Equity","48,446,657.55","0.18","48,446,657.55","14,528,000.00","-","BMG0171K1018","BRXVS60","3.33","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"HCLTECH","HCL TECHNOLOGIES LTD","Information Technology","Equity","47,577,437.56","0.17","47,577,437.56","3,955,827.00","S62948963","INE860A01027","6294896","12.03","India","National Stock Exchange Of India","USD","73.59","INR","-"
"2331","LI NING LTD","Consumer Discretionary","Equity","47,402,790.32","0.17","47,402,790.32","7,703,500.00","-","KYG5496K1242","B01JCK9","6.15","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"055550","SHINHAN FINANCIAL GROUP LTD","Financials","Equity","46,728,756.71","0.17","46,728,756.71","1,516,882.00","S63975023","KR7055550008","6397502","30.81","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"036570","NCSOFT CORP","Communication","Equity","46,691,647.70","0.17","46,691,647.70","58,846.00","S62641899","KR7036570000","6264189","793.45","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","46,085,256.27","0.17","46,085,256.27","11,395,333.00","S61937660","KYG2108Y1052","6193766","4.04","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","46,076,574.92","0.17","46,076,574.92","11,443,888.00","S26436741","MXP370841019","2643674","4.03","Mexico","Bolsa Mexicana De Valores","USD","19.96","MXN","-"
"291","CHINA RESOURCES BEER HOLDINGS LTD","Consumer Staples","Equity","44,793,002.92","0.16","44,793,002.92","5,198,000.00","S69724599","HK0291001490","6972459","8.62","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"1303","NAN YA PLASTICS CORP","Materials","Equity","44,410,020.51","0.16","44,410,020.51","18,185,160.00","S66215807","TW0001303006","6621580","2.44","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","43,642,800.99","0.16","43,642,800.99","13,611,280.00","S63485445","TW0001301000","6348544","3.21","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"207940","SAMSUNG BIOLOGICS LTD","Health Care","Equity","43,512,123.95","0.16","43,512,123.95","58,984.00","-","KR7207940008","BYNJCV6","737.69","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.95","KRW","-"
"WEGE3","WEG SA","Industrials","Equity","43,295,036.39","0.16","43,295,036.39","3,027,906.00","S29454220","BRWEGEACNOR0","2945422","14.30","Brazil","XBSP","USD","5.13","BRL","-"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","43,118,044.46","0.16","43,118,044.46","168,709,800.00","-","ID1000129000","BD4T6W7","0.26","Indonesia","Indonesia Stock Exchange","USD","14,125.00","IDR","-"
"2891","CTBC FINANCIAL HOLDING LTD","Financials","Equity","42,270,900.68","0.15","42,270,900.68","60,825,772.00","S65276669","TW0002891009","6527666","0.69","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","41,859,195.97","0.15","41,859,195.97","20,015,700.00","-","TH0737010R15","B08YDH1","2.09","Thailand","Stock Exchange Of Thailand","USD","30.01","THB","-"
"LT","LARSEN AND TOUBRO LTD","Industrials","Equity","41,559,580.90","0.15","41,559,580.90","2,411,406.00","-","INE018A01030","B0166K8","17.23","India","National Stock Exchange Of India","USD","73.59","INR","-"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","41,013,632.40","0.15","41,013,632.40","347,000.00","S64516685","TW0003008009","6451668","118.19","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"BAP","CREDICORP LTD","Financials","Equity","40,292,576.80","0.15","40,292,576.80","248,107.00","G2519Y108","BMG2519Y1084","2232878","162.40","Peru","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BGNE","BEIGENE ADR REPRESENTING LTD","Health Care","Equity","40,192,082.41","0.15","40,192,082.41","162,307.00","07725L102","US07725L1026","BYYWPW6","247.63","China","NASDAQ","USD","1.00","USD","-"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","40,113,927.90","0.15","40,113,927.90","38,383,162.00","S64440662","TW0002886009","6444066","1.05","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"2601","CHINA PACIFIC INSURANCE (GROUP) LT","Financials","Equity","39,857,889.78","0.14","39,857,889.78","10,080,600.00","-","CNE1000009Q7","B2Q5H56","3.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"ZTO","ZTO EXPRESS CAYMAN ADR REPRESENTIN","Industrials","Equity","39,848,039.40","0.14","39,848,039.40","1,445,865.00","98980A105","US98980A1051","BYYDFN0","27.56","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","39,273,390.65","0.14","39,273,390.65","1,593,241.00","92763W103","US92763W1036","B3N0H17","24.65","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"2688","ENN ENERGY HOLDINGS LTD","Utilities","Equity","39,216,545.83","0.14","39,216,545.83","2,812,200.00","S63339378","KYG3066L1014","6333937","13.95","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"2882","CATHAY FINANCIAL HOLDING LTD","Financials","Equity","38,984,775.09","0.14","38,984,775.09","26,394,710.00","S64256639","TW0002882008","6425663","1.48","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
"386","CHINA PETROLEUM AND CHEMICAL CORP","Energy","Equity","38,931,225.26","0.14","38,931,225.26","87,728,800.00","S62918198","CNE1000002Q2","6291819","0.44","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"1216","UNI-PRESIDENT ENTERPRISES CORP","Consumer Staples","Equity","38,716,884.00","0.14","38,716,884.00","16,577,839.00","S67003939","TW0001216000","6700393","2.34","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
