iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Nov 24, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"BABA","ALIBABA GROUP HOLDING ADR REPRESEN","Consumer Discretionary","Equity","1,932,289,239.24","7.20","1,932,289,239.24","6,902,019.00","01609W102","US01609W1027","BP41ZD1","279.96","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"700","TENCENT HOLDINGS LTD","Communication","Equity","1,587,557,527.95","5.92","1,587,557,527.95","21,071,700.00","-","KYG875721634","BMMV2K8","75.34","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2330","TAIWAN SEMICONDUCTOR MANUFACTURING","Information Technology","Equity","1,561,141,073.96","5.82","1,561,141,073.96","90,497,000.00","S68891068","TW0002330008","6889106","17.25","Taiwan","Taiwan Stock Exchange","USD","28.52","-","TWD"
"005930","SAMSUNG ELECTRONICS LTD","Information Technology","Equity","1,068,059,867.99","3.98","1,068,059,867.99","17,544,106.00","S67717207","KR7005930003","6771720","60.88","Korea (South)","Korea Exchange (Stock Market)","USD","1,112.05","-","KRW"
"3690","MEITUAN","Consumer Discretionary","Equity","513,311,568.80","1.91","513,311,568.80","13,114,400.00","-","KYG596691041","BGJW376","39.14","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"NPN","NASPERS LIMITED N LTD","Consumer Discretionary","Equity","333,741,626.32","1.24","333,741,626.32","1,602,348.00","S66226911","ZAE000015889","6622691","208.28","South Africa","Johannesburg Stock Exchange","USD","15.27","-","ZAR"
"JD","JD.COM ADR REPRESENTING INC","Consumer Discretionary","Equity","280,910,073.96","1.05","280,910,073.96","3,127,478.00","47215P106","US47215P1066","BMM27D9","89.82","China","NASDAQ","USD","1.00","-","USD"
"RELIANCE","RELIANCE INDUSTRIES LTD","Energy","Equity","278,370,782.75","1.04","278,370,782.75","10,489,131.00","S60996261","INE002A01018","6099626","26.54","India","National Stock Exchange Of India","USD","74.01","-","INR"
"939","CHINA CONSTRUCTION BANK CORP H","Financials","Equity","265,276,834.45","0.99","265,276,834.45","352,102,760.00","-","CNE1000002H1","B0LMTQ3","0.75","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"2318","PING AN INSURANCE (GROUP) CO OF CH","Financials","Equity","247,923,946.49","0.92","247,923,946.49","21,925,500.00","-","CNE1000003X6","B01FLR7","11.31","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"NIO","NIO AMERICAN DEPOSITARY SHARES REP","Consumer Discretionary","Equity","210,103,055.26","0.78","210,103,055.26","3,926,426.00","62914V106","US62914V1061","BFZX9H8","53.51","China","New York Stock Exchange Inc.","USD","1.00","-","USD"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","197,889,999.99","0.74","197,889,999.99","197,890,000.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","-","USD"
"INFY","INFOSYS LTD","Information Technology","Equity","192,917,187.13","0.72","192,917,187.13","12,523,203.00","S62051222","INE009A01021","6205122","15.40","India","National Stock Exchange Of India","USD","74.01","-","INR"
"VALE3","CIA VALE DO RIO DOCE SH","Materials","Equity","188,685,385.20","0.70","188,685,385.20","13,586,609.00","S21962865","BRVALEACNOR0","2196286","13.89","Brazil","XBSP","USD","5.39","-","BRL"
"HDFC","HOUSING DEVELOPMENT FINANCE CORPOR","Financials","Equity","181,095,722.61","0.67","181,095,722.61","6,043,295.00","S61719001","INE001A01036","6171900","29.97","India","National Stock Exchange Of India","USD","74.01","-","INR"
