iShares MSCI Mexico ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"28,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"AMXL","AMERICA MOVIL L","Communication","Equity","187,937,548.86","15.33","187,937,548.86","265,671,718.00","S26674705","MXP001691213","2667470","0.71","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","113,379,493.20","9.25","113,379,493.20","14,922,610.00","S22420590","MXP320321310","2242059","7.60","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","111,994,703.57","9.14","111,994,703.57","40,221,233.00","-","MX01WA000038","BW1YVH8","2.78","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","103,984,499.15","8.48","103,984,499.15","18,384,061.00","S24210411","MXP370711014","2421041","5.66","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","62,585,914.08","5.11","62,585,914.08","15,956,286.00","S26436741","MXP370841019","2643674","3.92","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"CEMEXCPO","CEMEX CPO","Materials","Equity","60,681,721.14","4.95","60,681,721.14","110,055,329.00","S24064578","MXP225611567","2406457","0.55","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","35,329,628.58","2.88","35,329,628.58","3,228,749.00","-","MX01GA000004","B0ZV104","10.94","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"TLEVISACPO","GRUPO TELEVISA","Communication","Equity","33,470,158.90","2.73","33,470,158.90","20,345,447.00","S23801087","MXP4987V1378","2380108","1.65","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"FUNO11","FIBRA UNO ADMINISTRACION REIT SA","Real Estate","Equity","30,078,437.39","2.45","30,078,437.39","26,993,400.00","-","MXCFFU000001","B671GT8","1.11","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","29,564,682.73","2.41","29,564,682.73","14,017,204.00","S23924715","MXP495211262","2392471","2.11","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","28,185,229.07","2.30","28,185,229.07","1,779,105.00","S26393496","MXP001661018","2639349","15.84","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","21,999,096.03","1.79","21,999,096.03","13,287,454.00","S24919144","MXP606941179","2491914","1.66","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"GRUMAB","GRUMA","Consumer Staples","Equity","21,484,942.40","1.75","21,484,942.40","1,925,530.00","S23925456","MXP4948K1056","2392545","11.16","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"PE&OLES*","INDUST PENOLES","Materials","Equity","21,201,839.67","1.73","21,201,839.67","1,278,383.00","S24482002","MXP554091415","2448200","16.58","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"ORBIA*","ORBIA ADVANCE CORP SA DE CV","Materials","Equity","21,094,298.28","1.72","21,094,298.28","9,287,642.00","-","MX01OR010004","BH3T8K8","2.27","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O","Financials","Equity","20,247,515.38","1.65","20,247,515.38","20,239,392.00","S28223980","MXP370641013","2822398","1.00","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","20,195,703.67","1.65","20,195,703.67","3,884,029.00","S28238855","MX01AC100006","2823885","5.20","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"IENOVA*","INFRAESTRUCTURA ENERGETICA NOVA","Utilities","Equity","18,842,404.98","1.54","18,842,404.98","4,746,800.00","-","MX01IE060002","B84XBP2","3.97","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Industrials","Equity","18,499,112.54","1.51","18,499,112.54","3,044,792.00","-","MX01OM000018","B1KFX13","6.08","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Industrials","Equity","18,082,087.79","1.48","18,082,087.79","2,033,355.00","S23933880","MX01PI000005","2393388","8.89","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"ALFAA","ALFA A","Industrials","Equity","15,519,104.99","1.27","15,519,104.99","18,589,351.00","S20434239","MXP000511016","2043423","0.83","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"KOFUBL","COCA-COLA FEMSA CLASS UBL UNITS","Consumer Staples","Equity","14,112,711.56","1.15","14,112,711.56","3,044,643.00","-","MX01KO000002","BHHP0S4","4.64","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"SITESB.1","TELESITES B-1","Communication","Equity","14,095,021.21","1.15","14,095,021.21","12,887,246.00","-","MX01SI080038","BD0G5P8","1.09","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"CUERVO*","BECLE SA DE CV","Consumer Staples","Equity","12,254,228.38","1.00","12,254,228.38","5,096,000.00","-","MX01CU010003","BYM4063","2.40","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"TERRA13","TERRAFINA DE CV REIT SA","Real Estate","Equity","11,381,743.53","0.93","11,381,743.53","7,569,600.00","-","MXCFTE0B0005","B87Y2V5","1.50","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"GCARSOA1","GRUPO CARSO SERIES A1","Industrials","Equity","11,276,872.91","0.92","11,276,872.91","4,378,933.00","S23934524","MXP461181085","2393452","2.58","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"LACOMERUBC","LA COMER UBC","Consumer Staples","Equity","11,167,032.89","0.91","11,167,032.89","5,196,855.00","-","MX01LA050010","BZ8W8S6","2.15","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT SA","Real Estate","Equity","10,939,807.20","0.89","10,939,807.20","4,906,666.00","-","MXCFFI170008","BN56JP1","2.23","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"VESTA*","CORPORACION INMOBILIARIA VESTA","Real Estate","Equity","10,651,772.98","0.87","10,651,772.98","5,744,349.00","-","MX01VE0M0003","B8F6ZF8","1.85","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"MEGACPO","MEGACABLE HOLDINGS CPO","Communication","Equity","10,375,985.85","0.85","10,375,985.85","2,860,500.00","-","MX01ME090003","B292SM8","3.63","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"Q*","QUALITAS CONTROLADORA","Financials","Equity","10,218,954.55","0.83","10,218,954.55","2,068,700.00","-","MX01Q0000008","BYMXF65","4.94","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"BOLSAA","BOLSA MEXICANA DE VALORES","Financials","Equity","10,115,550.45","0.83","10,115,550.45","4,308,187.00","-","MX01BM1B0000","B39VVF6","2.35","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"GCC*","GRUPO CEMENTOS","Materials","Equity","10,008,783.56","0.82","10,008,783.56","1,680,100.00","S29466638","MX01GC2M0006","2946663","5.96","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"FIBRAMQ12","MACQUARIE MEXICO REAL ESTATE MANAG","Real Estate","Equity","9,984,381.70","0.81","9,984,381.70","7,755,600.00","-","MXCFFI0U0002","B80RZK1","1.29","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"RA","REGIONAL SAB DE CV","Financials","Equity","9,956,692.60","0.81","9,956,692.60","2,176,300.00","-","MX01R0000006","BG1Z6X0","4.58","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"BBAJIOO","BANCO DEL BAJIO INSTITUCION DE BAN","Financials","Equity","9,432,639.36","0.77","9,432,639.36","7,261,930.00","-","MX41BB000000","BYSX0F3","1.30","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"LABB","GENOMMA LAB INTERNATIONAL","Health Care","Equity","8,375,056.89","0.68","8,375,056.89","8,465,093.00","-","MX01LA010006","B3B1C73","0.99","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"VOLARA","CONTROLADORA VUELA COMPANIA DE AVI","Industrials","Equity","7,922,375.38","0.65","7,922,375.38","6,959,400.00","-","MX01VO000009","BDZDPH6","1.14","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
