iShares MSCI India ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"98,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"TATASTEEL","TATA STEEL LTD","Materials","Equity","30,413,553.85","0.80","30,413,553.85","3,671,897.00","S61011565","INE081A01012","6101156","8.28","India","National Stock Exchange Of India","USD","73.66","INR","-"
"WIPRO","WIPRO LTD","Information Technology","Equity","30,000,158.87","0.79","30,000,158.87","6,208,975.00","S62060512","INE075A01022","6206051","4.83","India","National Stock Exchange Of India","USD","73.66","INR","-"
"ADANIGREEN","ADANI GREEN ENERGY LTD","Utilities","Equity","29,919,661.29","0.79","29,919,661.29","2,125,827.00","-","INE364U01010","BD6H7M6","14.07","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BRITANNIA","BRITANNIA INDUSTRIES LTD","Consumer Staples","Equity","29,878,601.48","0.79","29,878,601.48","588,494.00","-","INE216A01030","BGSQG47","50.77","India","National Stock Exchange Of India","USD","73.66","INR","-"
"POWERGRID","POWER GRID CORPORATION OF INDIA LT","Utilities","Equity","29,749,290.20","0.78","29,749,290.20","11,368,589.00","-","INE752E01010","B233HS6","2.62","India","National Stock Exchange Of India","USD","73.66","INR","-"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","28,234,517.82","0.74","28,234,517.82","651,072.00","S63273270","INE158A01026","6327327","43.37","India","National Stock Exchange Of India","USD","73.66","INR","-"
"HINDALCO","HINDALCO INDUSTRIES LTD","Materials","Equity","28,146,320.20","0.74","28,146,320.20","8,542,327.00","-","INE038A01020","B0GWF48","3.29","India","National Stock Exchange Of India","USD","73.66","INR","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","28,040,000.00","0.74","28,040,000.00","28,040,000.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","USD","-"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","25,619,764.91","0.68","25,619,764.91","3,254,216.00","S61214888","INE192A01025","6121488","7.87","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","25,432,959.03","0.67","25,432,959.03","207,486.00","-","INE918I01018","B2QKWK1","122.58","India","National Stock Exchange Of India","USD","73.66","INR","-"
