iShares MSCI Mexico ETF
Fund Holdings as of,"Nov 23, 2020"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"28,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"AMXL","AMERICA MOVIL L","Communication","Equity","185,570,421.06","16.00","185,570,421.06","260,635,018.00","S26674705","MXP001691213","2667470","0.71","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","113,123,183.89","9.75","113,123,183.89","40,049,433.00","-","MX01WA000038","BW1YVH8","2.82","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","110,560,683.88","9.53","110,560,683.88","14,764,810.00","S22420590","MXP320321310","2242059","7.49","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","101,371,348.56","8.74","101,371,348.56","17,843,861.00","S24210411","MXP370711014","2421041","5.68","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"CEMEXCPO","CEMEX CPO","Materials","Equity","57,417,118.95","4.95","57,417,118.95","124,353,229.00","S24064578","MXP225611567","2406457","0.46","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","53,798,698.69","4.64","53,798,698.69","15,929,186.00","S26436741","MXP370841019","2643674","3.38","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","33,118,694.73","2.85","33,118,694.73","3,110,449.00","-","MX01GA000004","B0ZV104","10.65","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"TLEVISACPO","GRUPO TELEVISA","Communication","Equity","32,709,308.67","2.82","32,709,308.67","19,801,447.00","S23801087","MXP4987V1378","2380108","1.65","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","29,231,423.24","2.52","29,231,423.24","13,749,304.00","S23924715","MXP495211262","2392471","2.13","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","26,938,046.12","2.32","26,938,046.12","1,731,750.00","S26393496","MXP001661018","2639349","15.56","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"FUNO11","FIBRA UNO ADMINISTRACION REIT SA","Real Estate","Equity","23,790,701.40","2.05","23,790,701.40","25,958,600.00","-","MXCFFU000001","B671GT8","0.92","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"KIMBERA","KIMBERLY-CLARK DE MEXICO CLASS A","Consumer Staples","Equity","21,664,377.83","1.87","21,664,377.83","12,970,554.00","S24919144","MXP606941179","2491914","1.67","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GRUMAB","GRUMA","Consumer Staples","Equity","20,386,189.35","1.76","20,386,189.35","1,833,170.00","S23925456","MXP4948K1056","2392545","11.12","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"PE&OLES*","INDUST PENOLES","Materials","Equity","19,288,416.97","1.66","19,288,416.97","1,252,563.00","S24482002","MXP554091415","2448200","15.40","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"AC*","ARCA CONTINENTAL","Consumer Staples","Equity","18,568,960.11","1.60","18,568,960.11","3,772,829.00","S28238855","MX01AC100006","2823885","4.92","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GFINBURO","GRUPO FINANCIERO INBURSA SRIES O","Financials","Equity","18,553,342.12","1.60","18,553,342.12","19,698,592.00","S28223980","MXP370641013","2822398","0.94","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"ORBIA*","ORBIA ADVANCE CORP SA DE CV","Materials","Equity","18,341,148.52","1.58","18,341,148.52","9,004,142.00","-","MX01OR010004","BH3T8K8","2.04","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Industrials","Equity","17,310,977.15","1.49","17,310,977.15","2,870,192.00","-","MX01OM000018","B1KFX13","6.03","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"IENOVA*","INFRAESTRUCTURA ENERGETICA NOVA","Utilities","Equity","16,621,559.22","1.43","16,621,559.22","4,593,900.00","-","MX01IE060002","B84XBP2","3.62","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Industrials","Equity","16,536,473.52","1.43","16,536,473.52","1,966,850.00","S23933880","MX01PI000005","2393388","8.41","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"KOFUBL","COCA-COLA FEMSA CLASS UBL UNITS","Consumer Staples","Equity","14,898,937.13","1.28","14,898,937.13","3,284,843.00","-","MX01KO000002","BHHP0S4","4.54","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"ALFAA","ALFA A","Industrials","Equity","14,548,871.37","1.25","14,548,871.37","18,589,351.00","S20434239","MXP000511016","2043423","0.78","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"SITESB.1","TELESITES B-1","Communication","Equity","13,449,728.31","1.16","13,449,728.31","12,631,746.00","-","MX01SI080038","BD0G5P8","1.06","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"CUERVO*","BECLE SA DE CV","Consumer Staples","Equity","11,262,741.20","0.97","11,262,741.20","4,687,600.00","-","MX01CU010003","BYM4063","2.40","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"VESTA*","CORPORACION INMOBILIARIA VESTA","Real Estate","Equity","10,749,870.84","0.93","10,749,870.84","5,619,149.00","-","MX01VE0M0003","B8F6ZF8","1.91","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"TERRA13","TERRAFINA DE CV REIT SA","Real Estate","Equity","10,547,594.85","0.91","10,547,594.85","7,404,500.00","-","MXCFTE0B0005","B87Y2V5","1.42","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"LACOMERUBC","LA COMER UBC","Consumer Staples","Equity","10,375,681.27","0.89","10,375,681.27","5,083,755.00","-","MX01LA050010","BZ8W8S6","2.04","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"FIBRAPL14","PROLOGIS PROPERTY MEXICO REIT SA","Real Estate","Equity","10,261,152.36","0.88","10,261,152.36","4,798,366.00","-","MXCFFI170008","BN56JP1","2.14","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"MEGACPO","MEGACABLE HOLDINGS CPO","Communication","Equity","10,166,045.82","0.88","10,166,045.82","2,785,200.00","-","MX01ME090003","B292SM8","3.65","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"BOLSAA","BOLSA MEXICANA DE VALORES","Financials","Equity","9,860,939.33","0.85","9,860,939.33","4,204,287.00","-","MX01BM1B0000","B39VVF6","2.35","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"FIBRAMQ12","MACQUARIE MEXICO REAL ESTATE MANAG","Real Estate","Equity","9,596,176.28","0.83","9,596,176.28","7,584,300.00","-","MXCFFI0U0002","B80RZK1","1.27","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"Q*","QUALITAS CONTROLADORA","Financials","Equity","9,573,932.38","0.83","9,573,932.38","2,024,000.00","-","MX01Q0000008","BYMXF65","4.73","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GCARSOA1","GRUPO CARSO SERIES A1","Industrials","Equity","9,259,899.79","0.80","9,259,899.79","4,089,433.00","S23934524","MXP461181085","2393452","2.26","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"RA","REGIONAL SAB DE CV","Financials","Equity","8,588,756.37","0.74","8,588,756.37","2,136,400.00","-","MX01R0000006","BG1Z6X0","4.02","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GCC*","GRUPO CEMENTOS","Materials","Equity","8,583,011.42","0.74","8,583,011.42","1,635,900.00","S29466638","MX01GC2M0006","2946663","5.25","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"BBAJIOO","BANCO DEL BAJIO INSTITUCION DE BAN","Financials","Equity","7,981,932.24","0.69","7,981,932.24","6,664,930.00","-","MX41BB000000","BYSX0F3","1.20","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"LABB","GENOMMA LAB INTERNATIONAL","Health Care","Equity","7,852,457.81","0.68","7,852,457.81","8,267,293.00","-","MX01LA010006","B3B1C73","0.95","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"VOLARA","CONTROLADORA VUELA COMPANIA DE AVI","Industrials","Equity","6,662,879.32","0.57","6,662,879.32","6,413,500.00","-","MX01VO000009","BDZDPH6","1.04","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"ALSEA*","ALSEA DE CV","Consumer Discretionary","Equity","6,164,493.59","0.53","6,164,493.59","5,090,266.00","S25630179","MXP001391012","2563017","1.21","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"AXTELCPO","AXTEL CPO","Communication","Equity","5,452,860.16","0.47","5,452,860.16","13,614,200.00","-","MX01AX040009","B0T0DH8","0.40","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"CHDRAUIB","GRUPO COMERCIAL CHEDRAUI","Consumer Staples","Equity","5,222,927.08","0.45","5,222,927.08","3,817,200.00","-","MX01CH170002","B457NQ0","1.37","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"HERDEZ*","GRUPO HERDEZ","Consumer Staples","Equity","4,971,010.84","0.43","4,971,010.84","2,527,444.00","S29629599","MX01HE010008","2962959","1.97","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"GENTERA*","GENTERA SAB DE CV","Financials","Equity","4,115,664.56","0.35","4,115,664.56","10,301,206.00","-","MX01GE0E0004","BHWQZW1","0.40","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"AGUA*","GRUPO ROTOPLAS","Industrials","Equity","3,777,700.48","0.33","3,777,700.48","3,409,345.00","-","MX01AG050009","BTF8HD3","1.11","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"DANHOS13","FIBRA DANHOS REIT SA","Real Estate","Equity","3,754,416.60","0.32","3,754,416.60","3,318,300.00","-","MXCFDA020005","BFN0V08","1.13","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"ALPEKA","ALPEK SA DE CV","Materials","Equity","3,457,825.46","0.30","3,457,825.46","4,214,500.00","-","MX01AL0C0004","B85H8C9","0.82","Mexico","Bolsa Mexicana De Valores","USD","20.10","-","MXN"
"MXN","MXN CASH","Cash and/or Derivatives","Cash","2,399,331.64","0.21","2,399,331.64","48,222,967.00","-","-","-","4.98","Mexico","-","USD","20.10","-","MXN"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","1,464,000.00","0.13","1,464,000.00","1,464,000.00","066922477","US0669224778","-","1.00","United States","-","USD","1.00","-","USD"
"SALFT","CASH COLLATERAL MXN SALFT","Cash and/or Derivatives","Cash Collateral and Margins","203,000.22","0.02","203,000.22","4,080,000.00","-","-","-","4.98","Mexico","-","USD","20.10","Dec 31, 2049","MXN"
"ISZ0","MEXICAN BOLSA INDEX FUTURE DEC 20","Cash and/or Derivatives","Futures","0.00","0.00","2,144,849.62","102.00","-","-","-","2,102.79","-","Mercado Mexicano De Derivados","USD","20.10","Dec 18, 2020","MXN"
"USD","USD CASH","Cash and/or Derivatives","Cash","-48,180.16","0.00","-48,180.16","-48,180.00","-","-","-","100.00","United States","-","USD","1.00","-","USD"
 
