iShares MSCI Mexico ETF
Fund Holdings as of,"Nov 20, 2020"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"27,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"AMXL","AMERICA MOVIL L","Communication","Equity","183,824,491.74","15.99","183,824,491.74","260,635,018.00","S26674705","MXP001691213","2667470","0.71","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"WALMEX*","WALMART DE MEXICO V","Consumer Staples","Equity","114,220,781.87","9.94","114,220,781.87","40,049,433.00","-","MX01WA000038","BW1YVH8","2.85","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"FEMSAUBD","FOMENTO ECONOMICO MEXICANO","Consumer Staples","Equity","110,182,465.72","9.58","110,182,465.72","14,764,810.00","S22420590","MXP320321310","2242059","7.46","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"GFNORTEO","GPO FINANCE BANORTE","Financials","Equity","97,444,239.13","8.48","97,444,239.13","17,843,861.00","S24210411","MXP370711014","2421041","5.46","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"CEMEXCPO","CEMEX CPO","Materials","Equity","57,048,861.35","4.96","57,048,861.35","124,353,229.00","S24064578","MXP225611567","2406457","0.46","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","52,571,440.31","4.57","52,571,440.31","15,929,186.00","S26436741","MXP370841019","2643674","3.30","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","32,916,023.04","2.86","32,916,023.04","3,110,449.00","-","MX01GA000004","B0ZV104","10.58","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"TLEVISACPO","GRUPO TELEVISA","Communication","Equity","32,429,522.90","2.82","32,429,522.90","19,801,447.00","S23801087","MXP4987V1378","2380108","1.64","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"BIMBOA","GRUPO BIMBO A","Consumer Staples","Equity","28,640,895.19","2.49","28,640,895.19","13,749,304.00","S23924715","MXP495211262","2392471","2.08","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
"ASURB","GRUPO AEROPORTUARIO DEL SURESTE B","Industrials","Equity","26,695,938.59","2.32","26,695,938.59","1,731,750.00","S26393496","MXP001661018","2639349","15.42","Mexico","Bolsa Mexicana De Valores","USD","20.12","-","MXN"
