iShares MSCI India ETF
Fund Holdings as of,"Dec 18, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"101,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SHREECEM","SHREE CEMENT LTD","Materials","Equity","20,214,720.80","0.51","20,214,720.80","60,513.00","S61003570","INE070A01015","6100357","334.06","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PIDILITIND","PIDILITE INDUSTRIES LTD","Materials","Equity","20,077,897.90","0.50","20,077,897.90","852,873.00","-","INE318A01026","B0JJV59","23.54","India","National Stock Exchange Of India","USD","73.56","INR","-"
"AUROPHARMA","AUROBINDO PHARMA LTD","Health Care","Equity","19,741,364.49","0.50","19,741,364.49","1,639,107.00","S67026344","INE406A01037","6702634","12.04","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BPCL","BHARAT PETROLEUM LTD","Energy","Equity","19,493,483.65","0.49","19,493,483.65","3,641,015.00","S60997236","INE029A01011","6099723","5.35","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","18,944,499.77","0.48","18,944,499.77","14,077,055.00","S61393625","INE213A01029","6139362","1.35","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ADANIPORTS","ADANI PORTS AND SPECIAL ECONOMIC Z","Industrials","Equity","17,897,696.79","0.45","17,897,696.79","2,841,834.00","-","INE742F01042","B28XXH2","6.30","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BAJAJ.AUTO","BAJAJ AUTO LTD","Consumer Discretionary","Equity","17,678,950.16","0.44","17,678,950.16","388,502.00","-","INE917I01010","B2QKXW0","45.51","India","National Stock Exchange Of India","USD","73.56","INR","-"
"UPL","UPL LTD","Materials","Equity","17,412,243.82","0.44","17,412,243.82","2,782,772.00","-","INE628A01036","B0L0W35","6.26","India","National Stock Exchange Of India","USD","73.56","INR","-"
"LUPIN","LUPIN LTD","Health Care","Equity","16,749,660.77","0.42","16,749,660.77","1,267,532.00","S61437612","INE326A01037","6143761","13.21","India","National Stock Exchange Of India","USD","73.56","INR","-"
"JUBLFOOD","JUBILANT FOODWORKS LTD","Consumer Discretionary","Equity","16,609,135.30","0.42","16,609,135.30","442,973.00","-","INE797F01012","B3PRM66","37.49","India","National Stock Exchange Of India","USD","73.56","INR","-"
"APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LTD","Health Care","Equity","16,421,241.33","0.41","16,421,241.33","505,919.00","S62735832","INE437A01024","6273583","32.46","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MARICO","MARICO LTD","Consumer Staples","Equity","16,074,293.38","0.40","16,074,293.38","2,889,043.00","-","INE196A01026","B1S34K5","5.56","India","National Stock Exchange Of India","USD","73.56","INR","-"
"HAVELLS","HAVELLS INDIA LTD","Industrials","Equity","15,314,382.99","0.38","15,314,382.99","1,225,413.00","-","INE176B01034","BQGZWP9","12.50","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MOTHERSUMI","MOTHERSON SUMI SYSTEMS LTD","Consumer Discretionary","Equity","15,129,085.80","0.38","15,129,085.80","7,077,598.00","S67439901","INE775A01035","6743990","2.14","India","National Stock Exchange Of India","USD","73.56","INR","-"
"GAIL","GAIL INDIA LTD","Utilities","Equity","15,107,598.80","0.38","15,107,598.80","8,887,418.00","S61334058","INE129A01019","6133405","1.70","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BIOCON","BIOCON LTD","Health Care","Equity","15,071,470.76","0.38","15,071,470.76","2,349,219.00","S67412510","INE376G01013","6741251","6.42","India","National Stock Exchange Of India","USD","73.56","INR","-"
"COLPAL","COLGATE PALMOLIVE INDIA LTD","Consumer Staples","Equity","14,908,074.56","0.37","14,908,074.56","685,348.00","S61396966","INE259A01022","6139696","21.75","India","National Stock Exchange Of India","USD","73.56","INR","-"
"SRTRANSFIN","SHRIRAM TRANSPORT FINANCE COMPANY","Financials","Equity","14,858,287.98","0.37","14,858,287.98","1,063,467.00","S68026087","INE721A01013","6802608","13.97","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ZEEL","ZEE ENTERTAINMENT ENTERPRISES LTD","Communication","Equity","14,804,331.29","0.37","14,804,331.29","4,834,904.00","S61885356","INE256A01028","6188535","3.06","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PETRONET","PETRONET LNG LTD","Energy","Equity","14,695,742.40","0.37","14,695,742.40","4,195,087.00","-","INE347G01014","B00KT68","3.50","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PIIND","P.I. INDUSTRIES LTD","Materials","Equity","14,545,748.42","0.36","14,545,748.42","466,828.00","-","INE603J01030","B992PT3","31.16","India","National Stock Exchange Of India","USD","73.56","INR","-"
"YESBANK","YES BANK LTD","Financials","Equity","14,336,457.92","0.36","14,336,457.92","55,801,249.00","-","INE528G01035","BL6CR27","0.26","India","National Stock Exchange Of India","USD","73.56","INR","-"
"IOC","INDIAN OIL CORP LTD","Energy","Equity","13,464,242.68","0.34","13,464,242.68","10,542,631.00","S62537675","INE242A01010","6253767","1.28","India","National Stock Exchange Of India","USD","73.56","INR","-"
"LTI","LARSEN & TOUBRO INFOTECH LTD","Information Technology","Equity","13,364,279.02","0.34","13,364,279.02","292,911.00","-","INE214T01019","BD6F8V6","45.63","India","National Stock Exchange Of India","USD","73.56","INR","-"
"AMBUJACEM","AMBUJA CEMENTS LTD","Materials","Equity","13,281,297.92","0.33","13,281,297.92","3,891,743.00","-","INE079A01024","B09QQ11","3.41","India","National Stock Exchange Of India","USD","73.56","INR","-"
"COALINDIA","COAL INDIA LTD","Energy","Equity","13,276,170.14","0.33","13,276,170.14","6,892,342.00","-","INE522F01014","B4Z9XF5","1.93","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ICICIPRULI","ICICI PRUDENTIAL LIFE INSURANCE CO","Financials","Equity","13,169,007.69","0.33","13,169,007.69","2,007,588.00","-","INE726G01019","BYXL8H0","6.56","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BERGEPAINT","BERGER PAINTS INDIA LTD","Materials","Equity","13,105,044.08","0.33","13,105,044.08","1,357,730.00","-","INE463A01038","BV8TBJ1","9.65","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MCDOWELL.N","UNITED SPIRITS LTD","Consumer Staples","Equity","13,002,026.28","0.33","13,002,026.28","1,625,419.00","-","INE854D01024","BYWFSB7","8.00","India","National Stock Exchange Of India","USD","73.56","INR","-"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","12,087,377.14","0.30","12,087,377.14","538,562.00","-","INE646L01027","BYYZ7D0","22.44","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PAGEIND","PAGE INDUSTRIES LTD","Consumer Discretionary","Equity","11,976,099.44","0.30","11,976,099.44","31,222.00","-","INE761H01022","B1VJS64","383.58","India","National Stock Exchange Of India","USD","73.56","INR","-"
"IPCALAB","IPCA LABORATORIES LTD","Health Care","Equity","11,832,386.94","0.30","11,832,386.94","389,587.00","S64334733","INE571A01020","6433473","30.37","India","National Stock Exchange Of India","USD","73.56","INR","-"
"HINDPETRO","HINDUSTAN PETROLEUM CORP LTD","Energy","Equity","11,693,853.06","0.29","11,693,853.06","3,833,528.00","S61004768","INE094A01015","6100476","3.05","India","National Stock Exchange Of India","USD","73.56","INR","-"
"HDFCAMC","HDFC ASSET MANAGEMENT COMPANY LTD","Financials","Equity","11,589,925.55","0.29","11,589,925.55","297,903.00","-","INE127D01025","BG0R3M5","38.91","India","National Stock Exchange Of India","USD","73.56","INR","-"
"IGL","INDRAPRASTHA GAS LTD","Utilities","Equity","11,443,279.88","0.29","11,443,279.88","1,761,110.00","-","INE203G01027","BD9PXD0","6.50","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MRF","MRF LTD","Consumer Discretionary","Equity","11,239,709.12","0.28","11,239,709.12","10,659.00","S62141288","INE883A01011","6214128","1,054.48","India","National Stock Exchange Of India","USD","73.56","INR","-"
"MUTHOOTFIN","MUTHOOT FINANCE LTD","Financials","Equity","11,081,329.84","0.28","11,081,329.84","673,233.00","-","INE414G01012","B40MFF3","16.46","India","National Stock Exchange Of India","USD","73.56","INR","-"
"DLF","DLF LTD","Real Estate","Equity","10,907,188.87","0.27","10,907,188.87","3,467,475.00","-","INE271C01023","B1YLCV0","3.15","India","National Stock Exchange Of India","USD","73.56","INR","-"
"TORNTPHARM","TORRENT PHARMACEUTICALS LTD","Health Care","Equity","10,735,294.35","0.27","10,735,294.35","284,167.00","-","INE685A01028","B0XPSB8","37.78","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","10,673,800.67","0.27","10,673,800.67","486,662.00","S63887889","INE787D01026","6388788","21.93","India","National Stock Exchange Of India","USD","73.56","INR","-"
"PEL","PIRAMAL ENTERPRISES LTD","Financials","Equity","9,904,018.05","0.25","9,904,018.05","504,153.00","-","INE140A01024","B058J56","19.64","India","National Stock Exchange Of India","USD","73.56","INR","-"
"BHARATFORG","BHARAT FORGE LTD","Consumer Discretionary","Equity","9,841,226.10","0.25","9,841,226.10","1,302,902.00","-","INE465A01025","B0C1DM3","7.55","India","National Stock Exchange Of India","USD","73.56","INR","-"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","9,626,079.65","0.24","9,626,079.65","1,013,860.00","-","INE849A01020","BDDRN32","9.49","India","National Stock Exchange Of India","USD","73.56","INR","-"
"ACC","ACC LTD","Materials","Equity","9,411,501.44","0.24","9,411,501.44","420,036.00","S61559159","INE012A01025","6155915","22.41","India","National Stock Exchange Of India","USD","73.56","INR","-"
"RECLTD","REC LTD","Financials","Equity","9,324,806.38","0.23","9,324,806.38","4,979,802.00","-","INE020B01018","B2Q7WL3","1.87","India","National Stock Exchange Of India","USD","73.56","INR","-"
"CONCOR","CONTAINER CORPORATION OF INDIA LTD","Industrials","Equity","8,463,134.38","0.21","8,463,134.38","1,536,286.00","-","INE111A01025","BG0ZVG9","5.51","India","National Stock Exchange Of India","USD","73.56","INR","-"
"SIEMENS","SIEMENS LTD","Industrials","Equity","8,349,088.73","0.21","8,349,088.73","399,084.00","-","INE003A01024","B15T569","20.92","India","National Stock Exchange Of India","USD","73.56","INR","-"
"INDUSTOWER","INDUS TOWERS LTD","Communication","Equity","5,861,336.51","0.15","5,861,336.51","1,865,377.00","-","INE121J01017","B92P9G4","3.14","India","National Stock Exchange Of India","USD","73.56","INR","-"
"WFFUT","CASH COLLATERAL USD WFFUT","Cash and/or Derivatives","Cash Collateral and Margins","185,000.00","0.00","185,000.00","185,000.00","-","-","-","100.00","United States","-","USD","1.00","USD","Aug 23, 2017"
"INR","INR/USD","Cash and/or Derivatives","FX","4,179.00","0.00","4,179.00","861,118,459.00","-","-","-","1.00","United States","-","USD","73.56","USD","-"
"INR","INR/USD","Cash and/or Derivatives","FX","2,798.98","0.00","2,798.98","576,753,164.00","-","-","-","1.00","United States","-","USD","73.56","USD","-"
"IICH1","MSCI INDIA FUTURE MAR 21","Cash and/or Derivatives","Futures","0.00","0.00","1,875,780.00","24.00","-","GB00H7QSZW74","-","781.58","India","IFLL","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-16,369,468.50","-0.41","-16,369,468.50","-16,369,468.00","-","-","-","100.00","United States","-","USD","1.00","USD","-"
"INR","INR CASH","Cash and/or Derivatives","Cash","-18,949,590.28","-0.48","-18,949,590.28","-1,394,002,922.00","-","-","-","1.36","India","-","USD","73.56","INR","-"
 
